idx,canonicalsmiles,precursor,capacity,molwt
2262,[Na][O]B(Cc1ccoc1)[O][Na],B(CC1=COC=C1)(O)O,157.7874052621527,169.88400000000004
2263,N#Cc1cc(B([O][Na])[O][Na])c[nH]1,B(C1=CNC(=C1)C#N)(O)O,149.01661388544528,179.883
2264,[2H]c1nc(F)c([2H])c(B([O][Na])[O][Na])c1[2H],[2H]C1=C(N=C(C(=C1B(O)O)[2H])F)[2H],142.66446679604908,187.892305334
2265,[2H]c1nc([2H])c(B([O][Na])[O][Na])c([2H])n1,[2H]C1=C(C(=NC(=N1)[2H])[2H])B(O)O,156.85825771780853,170.89030533399998
2266,[2H]c1nc(C([2H])([2H])[2H])c([2H])c(B([O][Na])[O][Na])c1[2H],[2H]C1=C(N=C(C(=C1B(O)O)[2H])C([2H])([2H])[2H])[2H],143.38538727386845,186.94761066799995
2267,[2H]c1nc(C#N)c([2H])c(B([O][Na])[O][Na])c1[2H],[2H]C1=C(N=C(C(=C1B(O)O)[2H])C#N)[2H],137.52623524523912,194.912305334
2268,[2H]c1nc([2H])c(B([O][Na])[O][Na])c([2H])c1[2H],[2H]C1=C(C(=C(N=C1[2H])[2H])B(O)O)[2H],156.84164406253754,170.90840711199996
2269,[2H]c1nc(F)c(B([O][Na])[O][Na])c([2H])c1[2H],[2H]C1=C(C(=C(N=C1[2H])F)B(O)O)[2H],142.66446679604908,187.892305334
2270,[2H]c1c([2H])c(B([O][Na])[O][Na])c([2H])c([2H])c1C#N,[2H]C1=C(C(=C(C(=C1B(O)O)[2H])[2H])C#N)[2H],137.5134641777773,194.93040711199995
2271,[2H]c1c([2H])c(F)c([2H])c(B([O][Na])[O][Na])c1[2H],[2H]C1=C(C(=C(C(=C1[2H])F)[2H])B(O)O)[2H],142.65072364820475,187.910407112
2272,[2H]c1c([2H])c(C#N)c([2H])c(B([O][Na])[O][Na])c1[2H],[2H]C1=C(C(=C(C(=C1[2H])C#N)[2H])B(O)O)[2H],137.5134641777773,194.930407112
2273,[2H]C([2H])([2H])c1ccc(B([O][Na])[O][Na])c(C)c1,[2H]C([2H])([2H])C1=CC(=C(C=C1)B(O)O)C,136.09070510152003,196.96830533400004
2274,[2H]C([2H])([2H])c1ccc(B([O][Na])[O][Na])cc1C,[2H]C([2H])([2H])C1=C(C=C(C=C1)B(O)O)C,136.09070510152003,196.96830533400004
2275,[2H]C([2H])([2H])c1ccc(C)c(B([O][Na])[O][Na])c1,[2H]C([2H])([2H])C1=CC(=C(C=C1)C)B(O)O,136.09070510152003,196.96830533400004
2276,[2H]C([2H])([2H])c1cc(B([O][Na])[O][Na])ccc1C,[2H]C([2H])([2H])C1=C(C=CC(=C1)B(O)O)C,136.09070510152003,196.96830533400004
2277,[2H]C([2H])([2H])c1cc(C)ccc1B([O][Na])[O][Na],[2H]C([2H])([2H])C1=C(C=CC(=C1)C)B(O)O,136.09070510152003,196.9683053340001
2278,[2H]C([2H])([2H])c1ccc(C)cc1B([O][Na])[O][Na],[2H]C([2H])([2H])C1=C(C=C(C=C1)C)B(O)O,136.09070510152003,196.9683053340001
2279,[2H]C([2H])([2H])c1cc(C)cc(B([O][Na])[O][Na])c1,[2H]C([2H])([2H])C1=CC(=CC(=C1)B(O)O)C,136.09070510152003,196.96830533400004
2280,[2H]C([2H])([2H])c1ncncc1B([O][Na])[O][Na],[2H]C([2H])([2H])C1=NC=NC=C1B(O)O,144.9596916153359,184.917305334
2281,[2H]C1([2H])C([2H])([2H])C1([2H])B([O][Na])[O][Na],[2H]C1(C(C1([2H])B(O)O)([2H])[2H])[2H],198.7164228740937,134.89350889
2282,[2H]C([2H])([2H])C([2H])([2H])c1cc(B([O][Na])[O][Na])ccn1,[2H]C([2H])([2H])C([2H])([2H])C1=NC=CC(=C1)B(O)O,134.04888451861655,199.96850889
2283,[2H][13C]([2H])([2H])n1cc(B([O][Na])[O][Na])cn1,[2H][13C]([2H])([2H])N1C=C(C=N1)B(O)O,154.14469282704297,173.898660174
2284,[2H][13C]([2H])([2H])c1ccc(B([O][Na])[O][Na])s1,[2H][13C]([2H])([2H])C1=CC=C(S1)B(O)O,141.109602966196,189.962660174
2285,[2H]C([2H])([2H])C([2H])([2H])c1ccc(B([O][Na])[O][Na])cn1,[2H]C([2H])([2H])C([2H])([2H])C1=NC=C(C=C1)B(O)O,134.04888451861655,199.96850889
2286,[2H]C1([2H])OC([2H])([2H])C([2H])(B([O][Na])[O][Na])OC1([2H])[2H],[2H]C1(C(OC(C(O1)([2H])[2H])([2H])B(O)O)([2H])[2H])[2H],146.53392640925944,182.93071244599997
2287,[2H]C1([2H])OC([2H])([2H])C([2H])(B([O][Na])[O][Na])C1([2H])[2H],[2H]C1(C(OC(C1([2H])B(O)O)([2H])[2H])([2H])[2H])[2H],160.57797025371542,166.93171244599995
2288,CC(C)n1ccc(B([O][Na])[O][Na])n1,B(C1=NN(C=C1)C(C)C)(O)O,135.4212625696191,197.9420000000001
2289,[Na][O]B([O][Na])c1ccsn1,B(C1=NSC=C1)(O)O,155.02336756377807,172.913
2290,Cc1cc(B([O][Na])[O][Na])[nH]c(=O)c1,B(C1=CC(=CC(=O)N1)C)(O)O,136.13100175489083,196.91000000000005
2291,Cc1nc[nH]c1B([O][Na])[O][Na],B(C1=C(N=CN1)C)(O)O,157.7836901697327,169.88800000000003
2292,[Na][O]B(CCC1CCOC1)[O][Na],B(CCC1CCOC1)(O)O,142.6259853016901,187.9430000000001
2293,COC(=O)B([O][Na])[O][Na],B(C(=O)OC)(O)O,181.32199328676452,147.83400000000003
2294,C/C=C/C=C/B([O][Na])[O][Na],B(/C=C/C=C/C)(O)O,171.93959984577103,155.90100000000004
2295,CC1(C)CCCC=C1B([O][Na])[O][Na],B(C1=CCCCC1(C)C)(O)O,135.3939022514953,197.9820000000001
2296,O=Cc1ccncc1B([O][Na])[O][Na],B(C1=C(C=CN=C1)C=O)(O)O,137.53915233693982,194.89400000000003
2297,CCc1ccc(B([O][Na])[O][Na])nc1,B(C1=NC=C(C=C1)CC)(O)O,137.5081079910307,194.93800000000007
2298,[Na][O]B([O][Na])c1c[nH]n2ccnc12,B(C1=CNN2C1=NC=C2)(O)O,137.53632954445686,194.898
2299,COc1cc(B([O][Na])[O][Na])nn1C,B(C1=NN(C(=C1)OC)C)(O)O,134.085434514619,199.91400000000007
2300,CCn1nncc1B([O][Na])[O][Na],B(C1=CN=NN1CC)(O)O,144.97090666758,184.90300000000005
2301,Cn1cc(/C=C/B([O][Na])[O][Na])nn1,B(/C=C/C1=CN(N=N1)C)(O)O,136.12823646645515,196.91400000000004
2302,C=C(B([O][Na])[O][Na])c1cccnc1,B(C(=C)C1=CN=CC=C1)(O)O,138.9450428440279,192.92200000000005
2303,O=c1[nH]cncc1B([O][Na])[O][Na],B(C1=CN=CNC1=O)(O)O,145.78457481362236,183.871
2304,[Na][O]B([O][Na])c1cn(C2CC2)nn1,B(C1=CN(N=N1)C2CC2)(O)O,136.12823646645515,196.91400000000004
2305,O=C(C1CC1)C1CC1B([O][Na])[O][Na],B(C1CC1C(=O)C2CC2)(O)O,135.423999209629,197.93800000000007
2306,CCC(C)C1CC1B([O][Na])[O][Na],B(C1CC1C(C)CC)(O)O,144.13836326930294,185.9710000000001
2307,[Na][O]B([O][Na])c1ccc(C2CC2)[nH]1,B(C1=CC=C(N1)C2CC2)(O)O,137.50810799103073,194.93800000000005
2308,COC(=O)C1CC1B([O][Na])[O][Na],B(C1CC1C(=O)OC)(O)O,142.65938379424875,187.8990000000001
2309,Cc1cc(B([O][Na])[O][Na])c(C)n1C,B(C1=C(N(C(=C1)C)C)C)(O)O,136.1005897598198,196.9540000000001
2310,Cc1[nH]c(=O)ncc1B([O][Na])[O][Na],B(C1=C(NC(=O)N=C1)C)(O)O,135.4513716942847,197.89800000000005
2311,Cn1ncnc1/C=C/B([O][Na])[O][Na],B(/C=C/C1=NC=NN1C)(O)O,136.12823646645515,196.91400000000007
2312,[Na][O]B([O][Na])C1CC1C1CC1,B(C1CC1C2CC2)(O)O,157.7465488651402,169.92800000000005
2313,CC1CC(B([O][Na])[O][Na])CO1,B(C1CC(OC1)C)(O)O,154.12932424593222,173.91600000000005
2314,[Na][O]B([O][Na])C1CCCCOC1,B(C1CCCCOC1)(O)O,142.6259853016901,187.94300000000007
2315,CC1(C)CC(B([O][Na])[O][Na])CO1,B(C1CC(OC1)(C)C)(O)O,142.6259853016901,187.94300000000007
2316,CC1(C#N)CC(B([O][Na])[O][Na])CO1,B(C1CC(OC1)(C)C#N)(O)O,134.75139275688218,198.92600000000007
2317,CCCC1CC1B([O][Na])[O][Na],B(C1CC1CCC)(O)O,155.89701039614954,171.9440000000001
2318,CC1(C)CCC=C1B([O][Na])[O][Na],B(C1=CCCC1(C)C)(O)O,145.71800470525693,183.9550000000001
2319,O=CCC/C=C/B([O][Na])[O][Na],B(/C=C/CCC=O)(O)O,155.9369142266175,171.90000000000006
2320,C#Cc1ccc(B([O][Na])[O][Na])cn1,B(C1=CN=C(C=C1)C#C)(O)O,140.41232625247792,190.90600000000003
2321,Cc1cnsc1B([O][Na])[O][Na],B(C1=C(C=NS1)C)(O)O,143.3912247542289,186.94000000000003
2322,CCc1cccnc1B([O][Na])[O][Na],B(C1=C(C=CC=N1)CC)(O)O,137.5081079910307,194.93800000000007
2323,Cc1c[nH]cc(B([O][Na])[O][Na])c1=O,B(C1=CNC=C(C1=O)C)(O)O,136.1310017548908,196.91000000000005
2324,O=C1CC(B([O][Na])[O][Na])CO1,B(C1CC(=O)OC1)(O)O,154.16832816989253,173.872
2325,Cn1nnc(/C=C/B([O][Na])[O][Na])n1,B(/C=C/C1=NN(N=N1)C)(O)O,135.44863394789112,197.90200000000004
2326,CCCC(CC)CB([O][Na])[O][Na],B(CC(CC)CCC)(O)O,142.59260244354945,187.9870000000001
2327,[Na][O]B(CN1CCC1)[O][Na],B(CN1CCC1)(O)O,168.6891888584723,158.90500000000006
2328,O=CC1=CC(B([O][Na])[O][Na])=COC1,B(C1=COCC(=C1)C=O)(O)O,135.4541095513535,197.89400000000003
2329,Cc1ccc(=O)[nH]c1B([O][Na])[O][Na],B(C1=C(C=CC(=O)N1)C)(O)O,136.1310017548908,196.91000000000005
2330,C/C=C(\B([O][Na])[O][Na])C(=O)OC,B(/C(=C\C)/C(=O)OC)(O)O,142.65938379424875,187.8990000000001
2331,O=C(B([O][Na])[O][Na])n1cccn1,B(C(=O)N1C=CC=N1)(O)O,145.78457481362236,183.871
2332,[Na][O]B(Cc1cnsn1)[O][Na],B(CC1=NSN=C1)(O)O,142.63736939442526,187.92800000000005
2333,CC1CC1CB([O][Na])[O][Na],B(CC1CC1C)(O)O,169.74458453209942,157.91700000000006
2334,C=C(COC(C)C)B([O][Na])[O][Na],B(C(=C)COC(C)C)(O)O,142.6259853016901,187.9430000000001
2335,[Na][O]B([O][Na])c1ccn(C2CC2)n1,B(C1=NN(C=C1)C2CC2)(O)O,136.8146930757304,195.92600000000004
2336,N#CCB([O][Na])[O][Na],B(CC#N)(O)O,208.0611290065243,128.83499999999998
2337,CC(C)(C)C#CCB([O][Na])[O][Na],B(CC#CC(C)(C)C)(O)O,145.71800470525693,183.9550000000001
2338,Cn1ncc(/C=C/B([O][Na])[O][Na])n1,B(/C=C/C1=NN(N=C1)C)(O)O,136.12823646645515,196.91400000000004
2339,CCC(=O)CCB([O][Na])[O][Na],B(CCC(=O)CC)(O)O,154.1293242459322,173.91600000000008
2340,[Na][O]B([O][Na])/C1=C/CC/C=C\CC1,B(/C/1=C/CC/C=C\CC1)(O)O,136.78676686545393,195.9660000000001
2341,CCOC(=O)CB([O][Na])[O][Na],B(CC(=O)OCC)(O)O,152.40127555919418,175.88800000000006
2342,Cc1cc(C)n(CB([O][Na])[O][Na])n1,B(CN1C(=CC(=N1)C)C)(O)O,135.4212625696191,197.9420000000001
2343,[Na][O]B([O][Na])C1=C/CCCC/C=C\1,B(/C/1=C/CCCC/C=C1)(O)O,136.78676686545393,195.9660000000001
2344,C=Cc1ncccc1B([O][Na])[O][Na],B(C1=C(N=CC=C1)C=C)(O)O,138.94504284402788,192.92200000000005
2345,O=CCCB([O][Na])[O][Na],B(CCC=O)(O)O,183.77339920990764,145.86200000000002
2346,O=C[C]1[CH][CH][CH][C]1B([O][Na])[O][Na],B([C]1[CH][CH][CH][C]1C=O)(O)O,148.18950812139926,180.88700000000003
2347,COC(=O)C1C=C(B([O][Na])[O][Na])C1,B(C1=CC(C1)C(=O)OC)(O)O,134.08811743062154,199.91000000000005
2348,[Na][O]B([O][Na])C12CC(C1)C2,B(C12CC(C1)C2)(O)O,171.93959984577103,155.90100000000004
2349,O=C1CCCC(B([O][Na])[O][Na])C1,B(C1CCCC(=O)C1)(O)O,144.17247390403514,185.92700000000008
2350,[Na][O]B([O][Na])[13c]1[13cH][13cH][13cH][13cH][13cH]1,B([13C]1=[13CH][13CH]=[13CH][13CH]=[13CH]1)(O)O,155.9821671668123,171.85012904000004
2351,COCC/C=C/B([O][Na])[O][Na],B(/C=C/CCOC)(O)O,154.1293242459322,173.91600000000008
2352,C=C(B([O][Na])[O][Na])C(CC)CC,B(C(=C)C(CC)CC)(O)O,144.13836326930297,185.9710000000001
2353,[2H][B]c1cc(C(=O)[O][Na])nn1[B]F,[2H][B]C1=CC(=NN1[B]F)C(=O)O,153.44633315069356,174.69010177799998
2354,C[B]B([O][Na])[O][Na],[B](B(O)O)C,233.8298765281328,114.63699999999996
2355,[2H][B]/C=C(\C#N)P(=O)([O][Na])[O][Na],[2H][B]/C=C(\C#N)/P(=O)(O)O,283.91940799344155,188.825101778
2356,[2H][B]/C=C(\C#N)C(=O)[O][Na],[2H][B]/C=C(\C#N)/C(=O)O,204.8209692548268,130.873101778
2357,[2H][B]c1ccc(C(=O)[O][Na])c(C#N)c1,[2H][B]C1=CC(=C(C=C1)C(=O)O)C#N,148.15174941534602,180.933101778
2358,[2H][B]c1cc(F)c(C(=O)[O][Na])c(F)c1,[2H][B]C1=CC(=C(C(=C1)F)C(=O)O)F,139.68276336963606,191.903101778
2359,CCN(CC)CB([O][Na])[O][Na],B(CN(CC)CC)(O)O,153.22013144223163,174.9480000000001
2360,N#CC(C#N)(C#N)B([O][Na])[O][Na],B(C(C#N)(C#N)C#N)(O)O,149.87311260828918,178.855
2361,COC(=O)[B]C(=O)[O][Na],[B](C(=O)O)C(=O)OC,195.86829531661647,136.85500000000002
2362,N#CB1CCCC1C(=O)[O][Na],B1(CCCC1C(=O)O)C#N,168.6637149642642,158.92900000000006
2363,C[C@H]1CCCCC1B([O][Na])[O][Na],B(C1CCCC[C@@H]1C)(O)O,144.13836326930294,185.9710000000001
2364,C=C(C=O)CB([O][Na])[O][Na],B(CC(=C)C=O)(O)O,169.79189320248267,157.87300000000005
2365,O=C([O][Na])C1CB2CCC1CC2,B12CCC(CC1)C(C2)C(=O)O,154.06908425806708,173.9840000000001
2366,C/C=C(\C=NC)B([O][Na])[O][Na],B(/C(=C/C)/C=NC)(O)O,156.83467642324615,170.91600000000008
2367,C=C(/C=C(\C)Cl)B([O][Na])[O][Na],B(C(=C)/C=C(\C)/Cl)(O)O,140.82542084181202,190.3460000000001
2368,O=CN1CCCC1B([O][Na])[O][Na],B(C1CCCN1C=O)(O)O,143.41040342163842,186.91500000000005
2369,[B]C(CC)C(=O)[O][Na],[B]C(CC)C(=O)O,223.58085239678684,119.89199999999995
2370,C/C=C\C(C)B([O][Na])[O][Na],B(C(C)/C=C\C)(O)O,169.74458453209942,157.91700000000006
2371,C=C(C=O)C/C=C\CB([O][Na])[O][Na],B(C/C=C\CC(=C)C=O)(O)O,135.423999209629,197.93800000000007
2372,CN1CCCCC1B([O][Na])[O][Na],B(C1CCCCN1C)(O)O,143.3766523973467,186.9590000000001
2373,CCCC(B([O][Na])[O][Na])N(C)C,B(C(CCC)N(C)C)(O)O,141.84709911657913,188.9750000000001
2374,CC1=C(B([O][Na])[O][Na])C=CCN1C,B(C1=C(N(CC=C1)C)C)(O)O,136.10058975981977,196.9540000000001
2375,C=C/C(=C\C=C\C)B([O][Na])[O][Na],B(/C(=C/C=C/C)/C=C)(O)O,147.33265300763193,181.93900000000008
2376,C=C/C=C\C=C(/C=C)B([O][Na])[O][Na],B(/C(=C/C=C\C=C)/C=C)(O)O,138.2085875512016,193.95000000000007
2377,CC/C=C\CB([O][Na])[O][Na],B(C/C=C\CC)(O)O,169.74458453209942,157.91700000000006
2378,C/C=C\C=C(\CC)CB([O][Na])[O][Na],B(C/C(=C\C=C/C)/CC)(O)O,135.3939022514953,197.9820000000001
2379,N#CB([O][Na])OB([O][Na])[O][Na],B(C#N)(O)OB(O)O,296.836857232853,180.608
2380,C=C/C=C\C(=C/C=C)B([O][Na])[O][Na],B(/C(=C/C=C)/C=C\C=C)(O)O,138.2085875512016,193.95000000000007
2381,CB=C/C(=C\C)C(=O)[O][Na],B(=C/C(=C\C)/C(=O)O)C,183.68776506239664,145.93000000000006
2382,CB(C#N)CC(=O)[O][Na],B(C)(CC(=O)O)C#N,201.71084238628316,132.89100000000002
2383,C=C(/C=C\C)B([O][Na])[O][Na],B(C(=C)/C=C\C)(O)O,171.93959984577103,155.90100000000004
2384,Cn1ncc(C#N)c1B([O][Na])[O][Na],B(C1=C(C=NN1C)C#N)(O)O,137.53632954445683,194.89800000000005
2385,COCCC=CB([O][Na])[O][Na],B(C=CCCOC)(O)O,154.1293242459322,173.91600000000008
2386,Cc1nc(C)c(B([O][Na])[O][Na])o1,B(C1=C(N=C(O1)C)C)(O)O,144.9740428858758,184.89900000000003
2387,[Na][O]B([O][Na])C1=COCCO1,B(C1=COCCO1)(O)O,154.16832816989253,173.872
2388,CC(C)c1ncc(B([O][Na])[O][Na])o1,B(C1=CN=C(O1)C(C)C)(O)O,134.75139275688218,198.92600000000007
2389,CCCc1ccc(B([O][Na])[O][Na])o1,B(C1=CC=C(O1)CCC)(O)O,135.423999209629,197.93800000000007
2390,CC1COCC(B([O][Na])[O][Na])C1,B(C1CC(COC1)C)(O)O,142.6259853016901,187.9430000000001
2391,[B]COP(=O)([O][Na])[O][Na],[B]COP(=O)(O)O,323.36953061488464,165.78900000000002
2392,N#CCCCB([O][Na])[O][Na],B(CCCC#N)(O)O,170.8568195065017,156.88900000000004
2393,C=C(B([O][Na])[O][Na])C(C)C,B(C(=C)C(C)C)(O)O,169.74458453209942,157.91700000000006
2394,[Na][O]B([O][Na])C1(C2CC2)CC1,B(C1(CC1)C2CC2)(O)O,157.7465488651402,169.92800000000005
2395,[B]COP([O][Na])[O][Na],[B]COP(O)O,357.90847927839707,149.79000000000002
2396,[B]C(C(=O)[O][Na])C([B])([B])C(C)C,[B]C(C(=O)O)C([B])([B])C(C)C,159.9815913410336,167.55400000000006
2397,O=C([O][Na])B1CCCOO1,B1(CCCOO1)C(=O)O,176.48005501057045,151.89000000000004
2398,[Na][O]B([O][Na])C1C(Cl)C1Cl,B(C1C(C1Cl)Cl)(O)O,134.86868402265907,198.753
2399,CCC(=CB([O][Na])[O][Na])CC,B(C=C(CC)CC)(O)O,155.89701039614957,171.94400000000007
2400,CCCC(=CB([O][Na])[O][Na])CCC,B(C=C(CCC)CCC)(O)O,134.02911806895838,199.9980000000001
2401,CC(C)C(=CB([O][Na])[O][Na])C(C)C,B(C=C(C(C)C)C(C)C)(O)O,134.02911806895838,199.9980000000001
2402,CCB([O][Na])OC(=O)[O][Na],B(CC)(O)OC(=O)O,331.2169769809349,161.86100000000005
2403,CC(CC#N)B([O][Na])[O][Na],B(C(C)CC#N)(O)O,170.8568195065017,156.88900000000004
2404,CC1(C)C=C(B([O][Na])[O][Na])CCO1,B(C1=CC(OCC1)(C)C)(O)O,134.05861125836714,199.9540000000001
2405,[Na][O]B(C=C1CCCC1)[O][Na],B(C=C1CCCC1)(O)O,157.7465488651402,169.92800000000008
2406,Cc1coc(B([O][Na])[O][Na])n1,B(C1=NC(=CO1)C)(O)O,156.87506177463567,170.87200000000004
2407,[Na][O]B([O][Na])C12C3C4C5C3C1C5C42,B(C12C3C4C1C5C4C3C25)(O)O,139.6602767386474,191.93400000000003
2408,O=C1CC=C(B([O][Na])[O][Na])CC1,B(C1=CCC(=O)CC1)(O)O,145.75286717790422,183.9110000000001
2409,CC(C)c1nc(B([O][Na])[O][Na])co1,B(C1=COC(=N1)C(C)C)(O)O,134.75139275688218,198.92600000000007
2410,CC(C)c1cc(B([O][Na])[O][Na])no1,B(C1=NOC(=C1)C(C)C)(O)O,134.75139275688218,198.92600000000007
2411,[Na][O]B([O][Na])c1cc(C2CC2)on1,B(C1=NOC(=C1)C2CC2)(O)O,136.13100175489083,196.91000000000005
2412,[Na][O]B(CC1CCC1)[O][Na],B(CC1CCC1)(O)O,169.74458453209942,157.91700000000006
2413,Cc1cnncc1B([O][Na])[O][Na],B(C1=CN=NC=C1C)(O)O,147.36505179003484,181.89900000000003
2414,CN1CC=C(B([O][Na])[O][Na])C1,B(C1=CCN(C1)C)(O)O,156.83467642324618,170.91600000000005
2415,CC1CC1(C)B([O][Na])[O][Na],B(C1(CC1C)C)(O)O,169.74458453209942,157.91700000000006
2416,COC(=O)[C@H]1C[C@@H]1B([O][Na])[O][Na],B([C@H]1C[C@@H]1C(=O)OC)(O)O,142.65938379424875,187.8990000000001
2417,CN1CCCC(B([O][Na])[O][Na])C1,B(C1CCCN(C1)C)(O)O,143.3766523973467,186.9590000000001
2418,CC12CC(B([O][Na])[O][Na])(C1)C2,B(C12CC(C1)(C2)C)(O)O,157.7465488651402,169.92800000000005
2419,CB([O][Na])B([O][Na])[O][Na],B(B(O)O)(C)O,348.971600582656,153.626
2420,[2H]C([B])CC(=O)[O][Na],[2H]C([B])CC(=O)O,250.8213643313784,106.87110177799995
2421,C[C@H](C[B]C=O)C(=O)[O][Na],[B](C[C@@H](C)C(=O)O)C=O,180.0117893731485,148.91000000000005
2422,CN1CC(CB([O][Na])[O][Na])C1,B(CC1CN(C1)C)(O)O,155.00633518120154,172.93200000000007
2423,C[C@H](CC#N)B([O][Na])[O][Na],B([C@H](C)CC#N)(O)O,170.8568195065017,156.88900000000004
2424,C[C@@H](CC#N)B([O][Na])[O][Na],B([C@@H](C)CC#N)(O)O,170.8568195065017,156.88900000000004
2425,C#CC[C@@H](C)B([O][Na])[O][Na],B([C@H](C)CC#C)(O)O,171.93959984577103,155.90100000000004
2426,C#CCC(C)B([O][Na])[O][Na],B(C(C)CC#C)(O)O,171.93959984577103,155.90100000000004
2427,C#CC[C@H](C)B([O][Na])[O][Na],B([C@@H](C)CC#C)(O)O,171.93959984577103,155.90100000000004
2428,C[C@H](CC#N)CB([O][Na])[O][Na],B(C[C@H](C)CC#N)(O)O,156.83467642324615,170.91600000000008
2429,C[C@@H](CC#N)CB([O][Na])[O][Na],B(C[C@@H](C)CC#N)(O)O,156.83467642324615,170.91600000000008
2430,C#CC[C@@H](C)CB([O][Na])[O][Na],B(C[C@H](C)CC#C)(O)O,157.7465488651402,169.92800000000008
2431,C#CCC(C)CB([O][Na])[O][Na],B(CC(C)CC#C)(O)O,157.7465488651402,169.92800000000008
2432,C#CC[C@H](C)CB([O][Na])[O][Na],B(C[C@@H](C)CC#C)(O)O,157.7465488651402,169.92800000000008
2433,CN1C=CC(CB([O][Na])[O][Na])C1,B(CC1CN(C=C1)C)(O)O,144.93955194603498,184.94300000000007
2434,C#CCN(C)CB([O][Na])[O][Na],B(CN(C)CC#C)(O)O,156.83467642324615,170.91600000000008
2435,CC(C)N(C)CB([O][Na])[O][Na],B(CN(C)C(C)C)(O)O,153.2201314422316,174.94800000000012
2436,CCCN(C)CB([O][Na])[O][Na],B(CN(C)CCC)(O)O,153.2201314422316,174.94800000000012
2437,COCCN(C)CB([O][Na])[O][Na],B(CN(C)CCOC)(O)O,140.38217702061587,190.9470000000001
2438,CC(C)CN(C)CB([O][Na])[O][Na],B(CN(C)CC(C)C)(O)O,141.8470991165791,188.9750000000001
2439,CN1C=CC(CCB([O][Na])[O][Na])C1,B(CCC1CN(C=C1)C)(O)O,134.72159398680978,198.97000000000008
2440,O=C[B]CCCOCCC(=O)[O][Na],[B](CCCOCCC(=O)O)C=O,138.9155203617043,192.96300000000008
2441,CC(C)N(C)C(C)B([O][Na])[O][Na],B(C(C)N(C)C(C)C)(O)O,141.8470991165791,188.9750000000001
2442,C[C@H]1CC1B([O][Na])[O][Na],B(C1C[C@@H]1C)(O)O,186.2919977451911,143.89000000000004
2443,CCCn1cncc1B([O][Na])[O][Na],B(C1=CN=CN1CCC)(O)O,135.4212625696191,197.9420000000001
2444,CC(CC#N)CB([O][Na])[O][Na],B(CC(C)CC#N)(O)O,156.83467642324615,170.91600000000008
2445,CC(C)[C@H](C[B]C=O)C(=O)[O][Na],[B](C[C@@H](C(C)C)C(=O)O)C=O,151.47462509637862,176.96400000000008
2446,[B]C(=O)CSCCC(=O)[O][Na],[B]C(=O)CSCCC(=O)O,148.9454047950233,179.96900000000005
2447,[2H]c1c([2H])c(B([O][Na])[O][Na])c([2H])c([2H])c1OC,[2H]C1=C(C(=C(C(=C1B(O)O)[2H])[2H])OC)[2H],134.0637020826307,199.946407112
2448,CC(C)(C)[B]C(=O)[O][Na],[B](C(=O)O)C(C)(C)C,198.6670981757213,134.92700000000002
2449,[B]c1cc(C(=O)[O][Na])c(C)c([B])c1C,[B]C1=CC(=C(C(=C1C)[B])C)C(=O)O,139.7818996780236,191.76700000000005
2450,Cc1ccc(C(=O)[O][Na])cc1[B]C=O,[B](C=O)C1=C(C=CC(=C1)C(=O)O)C,136.1005897598198,196.95400000000004
2451,C=C(C)/C=C(\C)B([O][Na])[O][Na],B(/C(=C/C(=C)C)/C)(O)O,157.7465488651402,169.92800000000008
2452,[B]CC(=O)OCC(=O)[O][Na],[B]CC(=O)OCC(=O)O,178.85394101415557,149.87400000000002
2453,C[C@H]1C[C@@H](B([O][Na])[O][Na])[C@@H](C)O1,B([C@@H]1C[C@@H](O[C@@H]1C)C)(O)O,142.6259853016901,187.94300000000007
2454,[B]c1cc(C)c(C(=O)[O][Na])cn1,[B]C1=CC(=C(C=N1)C(=O)O)C,158.6841156706895,168.92400000000004
2455,C=CCn1ccc(B([O][Na])[O][Na])n1,B(C1=NN(C=C1)CC=C)(O)O,136.81469307573036,195.92600000000007
2456,Cn1cncc1/C=C/B([O][Na])[O][Na],B(/C=C/C1=CN=CN1C)(O)O,136.8146930757304,195.92600000000004
2457,Cn1cnc(/C=C/B([O][Na])[O][Na])c1,B(/C=C/C1=CN(C=N1)C)(O)O,136.8146930757304,195.92600000000004
2458,Cn1ncc(B([O][Na])[O][Na])c1C=O,B(C1=C(N(N=C1)C)C=O)(O)O,135.4513716942847,197.898
2459,CCc1c(B([O][Na])[O][Na])cnn1C,B(C1=C(N(N=C1)C)CC)(O)O,135.4212625696191,197.9420000000001
2460,[Na][O]B([O][Na])C12CCCCC1C2,B(C12CCCCC1C2)(O)O,145.71800470525696,183.95500000000007
2461,[Na][O]B([O][Na])C12CCC(CC1)CC2,B(C12CCC(CC1)CC2)(O)O,135.39390225149532,197.98200000000008
2462,Cn1cc(B([O][Na])[O][Na])c(C#N)n1,B(C1=CN(N=C1C#N)C)(O)O,137.53632954445686,194.898
2463,C=Cn1ccnc1B([O][Na])[O][Na],B(C1=NC=CN1C=C)(O)O,147.36505179003484,181.89900000000003
2464,O=C1CC(B([O][Na])[O][Na])C1,B(C1CC(=O)C1)(O)O,169.7918932024827,157.87300000000002
2465,[Na][O]B(Cn1cccn1)[O][Na],B(CN1C=CC=N1)(O)O,157.7836901697327,169.88800000000006
2466,CC1(C)C(B([O][Na])[O][Na])C1(C)C,B(C1C(C1(C)C)(C)C)(O)O,144.13836326930297,185.9710000000001
