id_0,cluster_0,X_0,Y_0,id_1,cluster_1,X_1,Y_1,id_2,cluster_2,X_2,Y_2,id_3,cluster_3,X_3,Y_3,id_4,cluster_4,X_4,Y_4,id_5,cluster_5,X_5,Y_5,id_6,cluster_6,X_6,Y_6,id_7,cluster_7,X_7,Y_7,id_8,cluster_8,X_8,Y_8,id_9,cluster_9,X_9,Y_9,id_10,cluster_10,X_10,Y_10
890.0,0.0,21.298681,21.609756,2957,1,46.636696,18.075153,2692.0,2.0,-21.129887,39.619152,324.0,3.0,-41.178017,5.6203685,2259.0,4.0,-34.22999,-39.907005,630.0,5.0,-12.158239,3.886857,387.0,6.0,-11.596878,-2.020314,3048.0,7.0,29.291664,8.347986,2264.0,8.0,-26.448032,-31.2736,849.0,9.0,-31.366278,-18.169363,2757.0,10.0,14.743066,-21.783676
894.0,0.0,17.829454,7.5970445,435,1,45.27793,-18.799976,1600.0,2.0,-39.82178,43.458965,1558.0,3.0,-34.662148,1.2086097,2261.0,4.0,-53.57895,-34.680115,621.0,5.0,4.9431973,23.512678,364.0,6.0,30.686104,41.864056,231.0,7.0,48.072422,-3.6208076,735.0,8.0,-23.755102,-44.64138,864.0,9.0,-37.07671,-25.376585,2758.0,10.0,15.848762,-21.34026
899.0,0.0,16.666023,6.324989,436,1,49.973217,-23.6301,1602.0,2.0,-27.616417,37.931793,1639.0,3.0,-32.572655,3.4938636,2285.0,4.0,-48.793808,-36.855953,615.0,5.0,11.435122,31.994204,2657.0,6.0,-1.092162,12.055118,2848.0,7.0,35.432213,20.686636,2772.0,8.0,-19.18655,-24.23138,867.0,9.0,-43.137478,-27.878305,1860.0,10.0,13.877642,-36.32539
1990.0,0.0,4.666253,-14.924784,437,1,56.074177,8.953358,1543.0,2.0,-38.49706,53.71965,1694.0,3.0,7.542355,-17.243013,2291.0,4.0,-46.695835,-47.414593,2364.0,5.0,4.6460614,37.62125,1308.0,6.0,-5.3501697,8.011771,2850.0,7.0,29.804916,7.517555,273.0,8.0,-16.32602,-36.191185,2040.0,9.0,-40.939594,-0.4021684,1864.0,10.0,15.774463,-18.374508
2002.0,0.0,11.11464,14.699853,1646,1,40.34695,-22.788593,1548.0,2.0,-36.73548,52.14644,1695.0,3.0,7.454344,-17.142567,2293.0,4.0,-53.108147,-30.361784,547.0,5.0,-4.340243,31.25853,1314.0,6.0,-1.3179759,12.104274,2844.0,7.0,15.133687,-12.670009,255.0,8.0,-16.486073,-35.49001,138.0,9.0,-41.36241,-4.1860247,1865.0,10.0,7.3381295,-12.366492
2880.0,0.0,28.011726,7.665409,1652,1,31.420359,19.242548,1554.0,2.0,-34.128315,51.48696,408.0,3.0,-39.702145,4.1468134,2295.0,4.0,-42.139233,-32.18598,1541.0,5.0,6.831976,26.780079,1301.0,6.0,40.071777,40.342262,2764.0,7.0,24.765894,7.0916185,2771.0,8.0,-17.690155,-36.992584,1144.0,9.0,18.352934,-16.970484,1923.0,10.0,6.603417,-26.71862
2881.0,0.0,21.54603,10.491773,1852,1,58.417736,15.883654,1555.0,2.0,-27.963722,48.838676,368.0,3.0,-30.553818,-34.12268,1090.0,4.0,-51.316147,-44.074535,1546.0,5.0,6.0515847,27.350935,1307.0,6.0,-3.4479375,9.3320875,2766.0,7.0,33.951,9.101594,419.0,8.0,-19.012287,-25.227642,1682.0,9.0,-48.506176,-1.587877,1909.0,10.0,23.200163,-25.042198
1296.0,0.0,23.591562,21.64431,1853,1,55.989388,11.015311,1556.0,2.0,-34.44101,51.50879,353.0,3.0,0.114069834,27.328459,1077.0,4.0,-16.539696,43.265835,1603.0,5.0,-3.6995058,31.4085,1293.0,6.0,-8.203241,10.945085,1347.0,7.0,51.97528,0.4885348,1534.0,8.0,-13.10518,-39.12181,1674.0,9.0,-37.6274,-11.588291,1883.0,10.0,8.9907675,-21.39212
1491.0,0.0,12.723342,18.249567,1019,1,55.288464,9.67276,1560.0,2.0,-21.91254,42.74508,354.0,3.0,-2.564503,29.948008,2262.0,4.0,-47.22786,-30.683853,1576.0,5.0,5.3925185,36.287903,1295.0,6.0,30.593811,28.8934,1332.0,7.0,28.427666,-14.089533,1538.0,8.0,-13.304392,-39.701485,2022.0,9.0,-39.813225,-0.26940745,1926.0,10.0,-13.721483,13.706787
1492.0,0.0,10.9458685,16.886177,2581,1,56.826626,-3.1011894,1561.0,2.0,-48.348106,42.768986,333.0,3.0,-5.465292,29.75053,2305.0,4.0,-45.248802,-29.781782,2377.0,5.0,11.4579,33.00419,2485.0,6.0,-0.8330569,-1.1236352,1023.0,7.0,16.264929,-12.74513,1528.0,8.0,-29.974539,-21.603819,2025.0,9.0,-49.877296,6.885422,1927.0,10.0,-0.8797224,9.822652
2883.0,0.0,4.9777465,-15.70632,2586,1,50.17463,13.121547,1566.0,2.0,-30.15215,47.77478,1628.0,3.0,-34.66893,5.5413547,524.0,4.0,15.61763,-39.792652,555.0,5.0,0.6396959,35.45087,2414.0,6.0,36.34928,36.364525,1024.0,7.0,44.01417,-12.041375,1529.0,8.0,4.244642,-17.935965,2911.0,9.0,-34.718616,-26.44444,360.0,10.0,32.579998,-27.851606
2820.0,0.0,12.736063,4.821336,359,1,41.03294,31.181494,1119.0,2.0,-46.848103,46.847412,1063.0,3.0,1.0364957,27.194414,529.0,4.0,-51.8717,-38.53475,2356.0,5.0,-0.25791505,29.12891,2418.0,6.0,31.171995,29.814482,1912.0,7.0,38.320156,4.0537834,1291.0,8.0,-22.00644,-28.29522,149.0,9.0,-40.139343,-3.3073072,373.0,10.0,32.51855,-28.93586
2821.0,0.0,12.6434555,-7.716124,366,1,41.00968,30.885008,2345.0,2.0,-26.334372,48.93583,1065.0,3.0,-36.47379,9.403529,530.0,4.0,-53.00626,-38.374825,287.0,5.0,-2.5432365,34.98437,2419.0,6.0,32.636265,31.063747,1915.0,7.0,44.675915,-12.148128,2584.0,8.0,-21.981464,-28.331242,152.0,9.0,-55.57696,-8.180184,374.0,10.0,21.423231,-40.53564
2822.0,0.0,17.050077,6.5555034,2564,1,29.981718,18.512146,2352.0,2.0,-43.46493,38.45025,1068.0,3.0,-35.653103,9.284465,531.0,4.0,-52.115875,-38.022697,279.0,5.0,-3.7145622,35.864975,2407.0,6.0,39.300606,32.17546,2803.0,7.0,0.18127488,14.334519,2669.0,8.0,-23.780304,-42.4788,2892.0,9.0,12.762721,-15.004484,375.0,10.0,22.740482,-39.140976
2823.0,0.0,13.468759,5.756686,2568,1,43.982037,-20.107023,2353.0,2.0,-40.360992,41.989597,1074.0,3.0,-3.1643012,25.981682,2458.0,4.0,-36.05943,-36.52686,1324.0,5.0,6.1932583,33.65314,2410.0,6.0,41.782803,38.699562,2793.0,7.0,39.965916,4.9018292,2671.0,8.0,-33.24543,-28.074911,2832.0,9.0,-17.61461,-20.848217,376.0,10.0,19.676208,-37.934742
2062.0,0.0,17.244974,14.829618,2562,1,44.11,-14.275397,2274.0,2.0,-21.074297,42.60662,2232.0,3.0,-33.110966,-30.900526,2465.0,4.0,-41.55095,-30.169931,1326.0,5.0,3.376771,29.029373,1562.0,6.0,-1.8182734,5.3253937,2806.0,7.0,34.23278,10.274523,2660.0,8.0,-17.757341,-40.21815,141.0,9.0,-43.781616,-15.073937,1978.0,10.0,25.026766,-34.42672
1026.0,0.0,5.488117,-11.366603,422,1,57.772003,17.977432,690.0,2.0,-39.498016,45.66977,1099.0,3.0,-39.265915,7.416989,568.0,4.0,-46.072956,-33.91435,1496.0,5.0,-4.422387,31.714344,2463.0,6.0,-1.8947554,-0.8846103,2810.0,7.0,37.74465,4.718185,2663.0,8.0,-16.058723,-31.584929,132.0,9.0,-53.75808,-7.6447563,1095.0,10.0,14.4181385,-29.90612
1843.0,0.0,16.864315,14.525226,851,1,34.01873,15.740782,691.0,2.0,-35.34635,33.72653,1084.0,3.0,-35.736195,8.902994,2379.0,4.0,-50.29141,-51.23571,1486.0,5.0,0.8363516,34.293526,2459.0,6.0,-0.72612023,5.2286344,205.0,7.0,43.36377,-12.3439865,2679.0,8.0,-20.294436,-36.42572,2856.0,9.0,-31.264679,-13.512794,1123.0,10.0,25.996939,-35.07402
1850.0,0.0,8.976434,20.959265,860,1,13.736763,-4.1520495,692.0,2.0,-37.49194,33.415405,1690.0,3.0,0.36920252,14.390409,548.0,4.0,-55.702816,-49.103313,1477.0,5.0,6.126853,33.743397,2437.0,6.0,33.844105,40.394676,2795.0,7.0,36.474186,16.020384,2697.0,8.0,-15.374761,-38.140923,643.0,9.0,-53.595646,-3.2680688,1115.0,10.0,24.482096,-38.204025
836.0,0.0,11.878613,5.7704806,2587,1,29.150942,15.111796,693.0,2.0,-17.59104,43.53558,1125.0,3.0,-36.744766,10.668576,2404.0,4.0,-51.00567,-23.665924,2676.0,5.0,5.147338,39.537224,509.0,6.0,32.454742,39.505547,223.0,7.0,39.62946,-8.535894,728.0,8.0,-39.57352,-38.755188,662.0,9.0,-41.321144,-27.153616,952.0,10.0,20.26106,-20.616823
840.0,0.0,12.178936,15.829273,2595,1,49.9834,12.497574,694.0,2.0,-31.872503,44.441883,474.0,3.0,-40.104347,4.122604,2408.0,4.0,-37.272556,-31.715927,2664.0,5.0,3.441382,26.520267,491.0,6.0,-11.810935,5.0417595,212.0,7.0,44.544098,-0.43825197,2298.0,8.0,-17.063532,-25.800943,666.0,9.0,-56.341614,-9.303222,953.0,10.0,24.776133,-27.862396
846.0,0.0,10.773338,0.017386716,2575,1,43.275177,-24.209272,695.0,2.0,-29.187382,41.618053,470.0,3.0,-39.7059,4.138541,523.0,4.0,-40.092777,-39.057266,351.0,5.0,2.236773,37.55284,2498.0,6.0,-0.8653123,12.816886,214.0,7.0,51.26195,-4.439753,2284.0,8.0,-18.0774,-39.899117,667.0,9.0,-40.39583,-13.7306595,954.0,10.0,-2.4946525,-7.6357446
2117.0,0.0,19.298527,18.085567,2578,1,56.937023,-2.5816278,696.0,2.0,-32.357952,40.015007,441.0,3.0,-4.926362,30.199793,603.0,4.0,-51.056038,-25.134356,462.0,5.0,10.375646,32.547062,1260.0,6.0,28.337458,38.3619,165.0,7.0,46.957214,-18.376759,2286.0,8.0,-19.742859,-33.929817,2831.0,9.0,-31.348812,-17.087936,940.0,10.0,7.4574413,-22.552853
2124.0,0.0,12.597148,-7.688436,2579,1,55.299965,10.234669,697.0,2.0,-32.51849,39.713486,442.0,3.0,27.574125,-24.359903,2381.0,4.0,-41.223198,-39.112186,1255.0,5.0,4.407723,35.935352,1261.0,6.0,33.80806,40.910564,1832.0,7.0,34.770798,11.88071,2056.0,8.0,-30.425247,-35.540436,1624.0,9.0,-42.2677,-2.473065,945.0,10.0,19.267023,-37.354816
2139.0,0.0,7.7505884,8.305433,2580,1,41.006073,-15.803272,698.0,2.0,-24.740782,40.75719,428.0,3.0,-12.159125,14.748506,636.0,4.0,-48.553963,-46.949112,1257.0,5.0,3.6042888,34.189144,1266.0,6.0,41.80201,38.501446,1022.0,7.0,35.202374,10.491493,801.0,8.0,-23.690666,-40.891167,1627.0,9.0,-33.977657,-2.243726,932.0,10.0,34.640392,-30.140902
2143.0,0.0,7.3196645,-12.004763,1316,1,22.56933,-2.047561,699.0,2.0,-31.798769,44.49952,433.0,3.0,-12.289824,13.31917,622.0,4.0,-44.4317,-30.040993,2443.0,5.0,7.363006,34.250607,1252.0,6.0,-7.1926103,14.491112,150.0,7.0,34.155396,24.664515,2127.0,8.0,-21.818918,-25.244179,631.0,9.0,-27.801039,-38.363342,959.0,10.0,2.7493052,5.742715
2113.0,0.0,13.747115,12.875359,1297,1,51.04701,24.58669,700.0,2.0,-22.860762,45.192894,1657.0,3.0,-38.89423,6.919986,1756.0,4.0,-52.976795,-40.66713,2415.0,5.0,3.8734715,38.009438,1258.0,6.0,31.436592,28.171778,2866.0,7.0,29.254921,8.551108,833.0,8.0,-27.726938,-35.20678,2320.0,9.0,-28.45076,-10.333977,1460.0,10.0,27.13352,-40.55351
2114.0,0.0,12.335329,5.6589465,1299,1,45.20548,25.979658,701.0,2.0,-31.828806,42.24882,1176.0,3.0,21.653679,-19.835127,1116.0,4.0,-43.934902,-39.89154,2416.0,5.0,5.160148,24.035149,1564.0,6.0,30.347116,21.678083,2852.0,7.0,34.474316,-0.627411,1463.0,8.0,-28.264849,-44.055058,2315.0,9.0,-54.240795,-8.837672,1462.0,10.0,17.270977,-22.951233
810.0,0.0,1.7580868,11.676376,1300,1,49.20896,14.836012,237.0,2.0,-27.26885,38.17168,638.0,3.0,-37.32279,9.600515,1655.0,4.0,-43.777084,-29.011208,1315.0,5.0,-5.69434,18.314945,476.0,6.0,38.116867,28.749529,2855.0,7.0,32.84999,-3.977823,2559.0,8.0,-30.074692,-21.776258,637.0,9.0,-52.048443,-7.1310973,1449.0,10.0,14.432082,-29.932787
820.0,0.0,14.647893,7.5441275,1313,1,20.982943,-0.81329525,239.0,2.0,-29.439293,45.126366,1743.0,3.0,-35.116657,-0.029069517,1664.0,4.0,-46.347683,-35.721497,1526.0,5.0,0.95286113,35.432938,2527.0,6.0,40.18427,38.516476,1442.0,7.0,-8.500545,15.665959,949.0,8.0,-24.304565,-27.465017,1894.0,9.0,10.604774,-22.412237,1450.0,10.0,33.15082,-28.366905
832.0,0.0,4.2790837,-19.88583,2006,1,42.158142,-14.958379,1745.0,2.0,-36.20472,41.604305,1109.0,3.0,6.233372,-17.193289,1666.0,4.0,-50.749958,-50.485973,1527.0,5.0,7.812323,31.732288,2531.0,6.0,41.64017,38.98454,1431.0,7.0,18.849836,-17.645315,1957.0,8.0,-26.93154,-29.06784,1900.0,9.0,-25.885317,-24.904524,1451.0,10.0,18.253101,-18.704649
2052.0,0.0,14.785029,15.8455715,872,1,27.30575,-2.2349732,1746.0,2.0,-26.263832,41.769012,2359.0,3.0,-0.4902264,14.831603,1640.0,4.0,8.262422,-7.929273,361.0,5.0,4.047632,35.172638,1512.0,6.0,-3.4935977,4.6505537,215.0,7.0,45.55386,-7.042093,1953.0,8.0,1.8965714,-9.895414,1901.0,9.0,-44.231117,-13.284272,1454.0,10.0,23.216604,-38.68983
763.0,0.0,24.351698,25.338587,895,1,15.944346,28.023684,1747.0,2.0,-22.093618,44.386177,2348.0,3.0,-40.79368,1.0531937,1645.0,4.0,-49.46739,-47.883522,362.0,5.0,2.3849397,36.62985,1278.0,6.0,0.14587514,12.124869,219.0,7.0,46.585304,-8.092174,1872.0,8.0,-21.127428,-28.353333,1021.0,9.0,-51.582516,-9.314155,1456.0,10.0,25.205538,-41.367146
770.0,0.0,24.326115,15.568837,2521,1,45.423252,16.353197,1751.0,2.0,-31.5254,39.847458,602.0,3.0,-34.873528,0.88649315,1647.0,4.0,-46.692043,-44.51153,393.0,5.0,2.9733589,35.632404,1282.0,6.0,30.267723,42.599922,1329.0,7.0,56.222107,-3.3765354,1893.0,8.0,-18.664957,-32.091618,1906.0,9.0,-44.61843,-12.74809,1419.0,10.0,17.494911,-19.29886
771.0,0.0,8.643758,6.8958836,2525,1,48.095715,9.763389,1752.0,2.0,-35.400383,32.80177,585.0,3.0,0.28253743,26.28018,455.0,4.0,-51.89546,-34.09054,440.0,5.0,-4.4337974,31.711172,1283.0,6.0,38.589962,32.697105,286.0,7.0,40.80564,-5.8734674,926.0,8.0,-21.01375,-29.362097,1575.0,9.0,-44.41682,-16.235716,1468.0,10.0,16.733149,-41.104805
2177.0,0.0,-34.04142,-18.878025,2526,1,48.28072,10.554399,1110.0,2.0,-41.098446,39.058846,586.0,3.0,0.56109995,26.238352,456.0,4.0,-51.086872,-35.745884,443.0,5.0,-2.21319,35.914856,2677.0,6.0,29.032417,46.5068,276.0,7.0,0.28602973,12.463485,927.0,8.0,-20.876411,-30.687397,572.0,9.0,-28.498095,-34.19702,1469.0,10.0,14.127038,-35.693855
798.0,0.0,11.935175,19.643715,2528,1,54.70453,9.419122,1118.0,2.0,-40.316692,38.435707,587.0,3.0,-35.49667,11.516928,2514.0,4.0,-53.88514,-45.539898,1409.0,5.0,6.050531,27.542185,2682.0,6.0,35.33634,40.613503,2704.0,7.0,34.902103,3.591434,928.0,8.0,-17.216427,-26.536152,1579.0,9.0,-49.33531,-23.280819,1458.0,10.0,10.417133,-24.036224
2828.0,0.0,17.26877,14.899521,2530,1,44.825344,15.001114,1742.0,2.0,-19.375017,42.94961,589.0,3.0,-34.753952,4.718891,2560.0,4.0,-52.569286,-50.98835,1389.0,5.0,10.26923,32.492302,2611.0,6.0,-10.550461,8.982591,2662.0,7.0,38.340572,9.145039,930.0,8.0,-18.63947,-33.45727,550.0,9.0,-50.772617,-6.795879,1444.0,10.0,25.889578,-42.459297
2829.0,0.0,5.14517,-13.880138,2508,1,31.813837,19.611183,579.0,2.0,-18.44961,42.77386,567.0,3.0,-35.986973,10.7782545,1145.0,4.0,-51.175426,-48.448746,2996.0,5.0,6.037774,27.388733,346.0,6.0,36.97317,40.152065,298.0,7.0,39.16556,10.424781,2588.0,8.0,-18.445189,-26.960142,570.0,9.0,-41.702736,-15.487173,1446.0,10.0,11.668142,-35.681362
2834.0,0.0,3.2251153,5.426833,2510,1,40.477757,17.241941,592.0,2.0,-32.242107,37.9856,542.0,3.0,-34.318367,1.3845402,1727.0,4.0,14.009188,-39.032997,2983.0,5.0,1.432744,37.454563,2656.0,6.0,33.691944,25.640287,2643.0,7.0,7.0548797,-3.5302587,2590.0,8.0,-16.09928,-31.583157,571.0,9.0,-38.916317,-11.828058,1447.0,10.0,23.671803,-24.557487
2836.0,0.0,1.7230603,-6.838445,2513,1,56.54203,-2.8894362,599.0,2.0,-43.61535,47.591496,2447.0,3.0,0.93054193,27.66499,482.0,4.0,-51.78255,-35.053387,2862.0,5.0,-2.58439,33.092514,1504.0,6.0,37.195988,41.641224,2633.0,7.0,1.8643873,11.740455,2550.0,8.0,-20.350828,-30.181501,1429.0,9.0,17.920088,-18.120518,2737.0,10.0,14.395503,-21.942396
2843.0,0.0,21.22007,21.758322,1187,1,46.298985,11.916684,607.0,2.0,-38.519325,35.59104,2449.0,3.0,-38.943523,6.421273,452.0,4.0,-27.710894,-43.537724,874.0,5.0,-3.6452222,35.52266,293.0,6.0,30.111568,45.84962,1938.0,7.0,12.501816,12.843121,427.0,8.0,-26.49296,-40.559284,1385.0,9.0,-54.24301,-7.5383797,2753.0,10.0,-1.3587548,9.673519
2846.0,0.0,14.269939,14.498767,2542,1,48.100185,28.033571,611.0,2.0,-39.911682,50.112366,1089.0,3.0,-39.810616,8.124187,454.0,4.0,-53.53111,-34.660995,2037.0,5.0,2.978617,33.930126,2687.0,6.0,39.81941,38.592995,1950.0,7.0,33.332962,0.81704605,263.0,8.0,-14.796013,-35.53052,1241.0,9.0,-30.688173,-22.208174,1464.0,10.0,24.503248,-41.133945
2849.0,0.0,22.151175,16.823282,2546,1,50.595524,26.005907,546.0,2.0,-35.875374,41.857067,1075.0,3.0,-34.382473,7.265278,2454.0,4.0,-55.464184,-46.98334,901.0,5.0,5.165077,39.593422,2688.0,6.0,27.87526,41.57204,1951.0,7.0,46.830647,-4.007792,2733.0,8.0,8.442774,-21.323494,1635.0,9.0,-49.032097,-25.814957,1465.0,10.0,27.22176,-40.253307
1270.0,0.0,6.818495,-16.02726,2556,1,20.397776,-7.391041,554.0,2.0,-33.171776,51.22473,1076.0,3.0,-34.79111,11.176105,2457.0,4.0,-50.530308,-50.594383,905.0,5.0,1.7306421,34.166744,2689.0,6.0,34.39992,26.331299,1944.0,7.0,44.455082,-12.258705,2739.0,8.0,-14.593121,-27.288448,1584.0,9.0,-28.997826,-15.118325,1466.0,10.0,27.463177,-31.70947
1281.0,0.0,19.514889,6.8871155,2557,1,4.7429833,-0.5108668,1670.0,2.0,-35.23022,52.13028,1078.0,3.0,-38.904026,6.5202446,514.0,4.0,-38.565414,-33.259716,819.0,5.0,5.1979947,33.044807,2695.0,6.0,28.79599,44.96867,1945.0,7.0,37.68388,8.656951,2740.0,8.0,-14.596424,-27.409523,1585.0,9.0,-34.104103,-15.679909,1453.0,10.0,15.63145,-29.60076
1510.0,0.0,16.71992,12.830996,463,1,40.16086,28.765963,1671.0,2.0,-43.614265,34.869522,79.0,3.0,-32.25364,-33.356377,2438.0,4.0,-55.692505,-49.055874,1149.0,5.0,7.847245,31.797602,2699.0,6.0,-2.371688,2.9190981,1499.0,7.0,20.161114,-16.423162,1677.0,8.0,-26.309404,-28.722355,1573.0,9.0,-45.184692,-2.842242,2756.0,10.0,10.50554,-30.539993
227.0,0.0,22.89763,14.896068,464,1,54.08167,20.008966,495.0,2.0,-42.779457,32.03615,3035.0,3.0,-2.4781113,26.672993,2499.0,4.0,-43.71425,-28.819239,1140.0,5.0,6.519136,34.1908,1317.0,6.0,-5.9227853,0.61175394,1500.0,7.0,37.509605,4.544149,1193.0,8.0,-21.354612,-26.125528,2878.0,9.0,-39.01397,-1.0713077,2751.0,10.0,17.734722,-31.545504
2194.0,0.0,21.349197,3.1294804,465,1,48.222065,20.859116,1513.0,2.0,-18.211605,44.373425,1925.0,3.0,2.8676796,28.43387,1676.0,4.0,-48.205975,-41.042526,1143.0,5.0,-2.2181394,36.021297,1502.0,6.0,34.841442,27.527464,1325.0,7.0,33.35479,0.7317928,2913.0,8.0,-15.14918,-26.903803,2882.0,9.0,12.9897585,-14.561532,2734.0,10.0,10.553817,-30.259659
2204.0,0.0,-2.7121458,-4.4321814,1327,1,26.760168,-2.6154146,1515.0,2.0,-37.30285,34.529987,1934.0,3.0,2.7769718,14.187667,1678.0,4.0,-52.093826,-36.703655,1838.0,5.0,-4.984732,30.310366,2709.0,6.0,-5.797608,7.366005,253.0,7.0,44.281178,-10.729996,1002.0,8.0,-40.226532,-36.56887,2868.0,9.0,-43.16014,-12.727134,429.0,10.0,29.363169,-25.031483
740.0,0.0,14.7327,0.73569137,1334,1,46.01373,26.574488,1516.0,2.0,-29.589214,41.39642,957.0,3.0,-35.555546,6.4957047,705.0,4.0,-52.63655,-43.305717,1088.0,5.0,-2.3090012,32.45501,2713.0,6.0,27.236353,36.232277,2770.0,7.0,34.190918,-0.7971198,1053.0,8.0,-1.9674057,-2.785261,206.0,9.0,-50.831253,-22.40413,434.0,10.0,-12.820849,12.974587
742.0,0.0,28.317879,14.034569,1337,1,52.064754,-25.443012,2198.0,2.0,-27.206604,38.348625,1968.0,3.0,-36.264164,10.24057,706.0,4.0,-45.95396,-40.359062,3023.0,5.0,-2.693911,32.62639,2715.0,6.0,-6.189884,6.7320046,2761.0,7.0,33.74941,3.5152807,1857.0,8.0,-21.045116,-30.834309,2036.0,9.0,-39.026268,-8.659148,447.0,10.0,28.478128,-33.92889
1037.0,0.0,12.644078,-1.6345452,1338,1,52.25391,-25.448244,2205.0,2.0,-27.501324,38.22913,1972.0,3.0,-34.031586,5.806334,707.0,4.0,-53.842754,-41.7888,,,,,2700.0,6.0,34.83242,31.428335,2776.0,7.0,10.860212,12.712338,1048.0,8.0,0.94593894,-16.429176,871.0,9.0,-55.21165,-10.594761,1996.0,10.0,20.846897,-36.290264
1044.0,0.0,8.684788,-13.294912,1341,1,19.207323,-7.107558,1289.0,2.0,-42.043526,33.82022,1974.0,3.0,-37.525898,4.7676773,2275.0,4.0,-43.976936,-41.093063,,,,,2703.0,6.0,28.07002,37.390938,2777.0,7.0,11.780804,12.578095,1030.0,8.0,-18.683842,-32.02021,1760.0,9.0,-28.079937,-12.7048435,451.0,10.0,8.645891,-22.79341
1045.0,0.0,6.420858,-9.441738,2558,1,3.794357,-3.8763206,198.0,2.0,-34.931187,39.924652,1976.0,3.0,-35.858368,9.070051,1102.0,4.0,-38.711468,-34.892822,,,,,2705.0,6.0,33.384453,27.984535,1879.0,7.0,4.0005736,21.789663,2898.0,8.0,-15.092083,-27.02097,875.0,9.0,-55.004734,-10.312298,923.0,10.0,13.926366,-36.870884
1046.0,0.0,14.708785,-17.807615,1698,1,24.81936,-2.4232512,1059.0,2.0,-39.862877,33.09163,1958.0,3.0,-34.953568,6.9314504,1085.0,4.0,14.548765,-37.990047,,,,,2706.0,6.0,28.879654,43.330173,1936.0,7.0,45.87324,-6.6380014,107.0,8.0,-30.14631,-38.283585,1763.0,9.0,-51.05931,-2.0082645,2019.0,10.0,29.951078,-36.779022
1800.0,0.0,-0.04913302,-15.194463,1183,1,53.515568,21.267403,1797.0,2.0,-44.35795,50.4494,1964.0,3.0,-35.356873,9.234799,723.0,4.0,-47.70612,-48.93288,,,,,2693.0,6.0,25.835718,40.132084,1937.0,7.0,24.878069,9.483031,483.0,8.0,-18.226128,-26.774103,1748.0,9.0,-49.466793,-18.344471,1961.0,10.0,12.401938,-36.657604
1804.0,0.0,12.975373,1.4845204,1833,1,2.0605855,-2.7914855,1799.0,2.0,-33.47424,34.056065,2048.0,3.0,-46.106636,0.8750597,725.0,4.0,-53.00409,-38.414547,,,,,552.0,6.0,-8.965175,-2.4201741,1452.0,7.0,33.577866,-26.574608,2529.0,8.0,-22.314194,-31.926132,194.0,9.0,-43.308662,-12.010356,924.0,10.0,19.539528,-17.25133
1808.0,0.0,11.705611,31.718098,2055,1,56.312595,4.636787,1809.0,2.0,-38.267963,48.04279,2026.0,3.0,-38.842266,7.3827996,726.0,4.0,-51.937374,-43.36301,,,,,553.0,6.0,38.526974,27.636698,2752.0,7.0,36.992527,4.3120637,1275.0,8.0,-15.540063,-40.591198,182.0,9.0,-41.919285,-15.866639,929.0,10.0,-2.4966884,-7.6144133
2224.0,0.0,6.6757793,-3.513205,2076,1,63.06582,7.1023555,1061.0,2.0,-35.841026,52.122375,2028.0,3.0,-40.76705,1.3235102,708.0,4.0,-53.20618,-43.886536,,,,,2420.0,6.0,38.056473,27.111912,2742.0,7.0,36.80478,20.809774,1265.0,8.0,-20.895306,-28.16595,2046.0,9.0,-39.7462,-7.664452,1470.0,10.0,27.616148,-33.16096
2227.0,0.0,15.767776,6.9186006,166,1,47.677574,21.06583,1062.0,2.0,-36.8232,46.49566,2029.0,3.0,-33.68195,8.664765,710.0,4.0,-47.087822,-47.965508,,,,,2421.0,6.0,41.349075,33.437187,2744.0,7.0,37.083824,21.165924,2780.0,8.0,-17.8133,-43.307472,2051.0,9.0,-39.39166,-8.260519,1473.0,10.0,12.42768,-32.024002
2229.0,0.0,11.328125,-5.2164555,167,1,41.309074,-16.135515,1058.0,2.0,-42.7663,37.739822,2030.0,3.0,-0.5417071,26.92219,2222.0,4.0,-52.432167,-51.067142,,,,,2422.0,6.0,41.30243,33.126713,2745.0,7.0,36.783382,5.905152,2781.0,8.0,-27.276346,-36.45026,1004.0,9.0,-41.681038,-12.282138,1474.0,10.0,23.424976,-41.1673
2240.0,0.0,21.496544,18.706266,1318,1,15.492961,-5.9315724,2442.0,2.0,-35.253365,35.189327,862.0,3.0,-33.991703,7.2935452,2228.0,4.0,9.391886,-5.999562,,,,,2357.0,6.0,29.158812,18.341047,260.0,7.0,52.323875,0.8996802,2830.0,8.0,-19.769386,-44.603718,1010.0,9.0,-28.022768,-37.651142,1475.0,10.0,15.227883,-27.153923
2243.0,0.0,21.259304,6.113167,1321,1,33.453705,-32.73183,2444.0,2.0,-37.462337,42.653282,1848.0,3.0,-38.060078,1.6900946,1824.0,4.0,-44.193718,-26.615936,,,,,573.0,6.0,31.004833,33.102016,272.0,7.0,44.25441,-7.407354,211.0,8.0,-26.255653,-30.225327,996.0,9.0,-51.383266,-20.898338,2814.0,10.0,-14.9861145,2.4291556
720.0,0.0,12.545561,12.564598,1322,1,60.632256,14.335392,2445.0,2.0,-39.65501,35.065025,1536.0,3.0,21.686836,-21.513842,1047.0,4.0,9.235134,-6.335312,,,,,575.0,6.0,11.055046,36.113796,252.0,7.0,15.816158,-12.890419,199.0,8.0,-18.935436,-25.487135,997.0,9.0,-50.244537,-19.882286,259.0,10.0,23.673529,-24.620266
