partition_line,k,dunn_index,ch_score,silhouette_scores,davies_bouldin_index,xie_beni_index
6.5000000000000036,15,0.01645981605132442,546.1793359634024,0.21750718593016932,1.3750190203221038,3.1624960012511774
6.600000000000003,13,0.02890952343582319,577.5318401889399,0.21230717692531653,1.4146485782516618,2.9060302618103813
6.700000000000003,13,0.02890952343582319,577.5318401889399,0.21230717692531653,1.4146485782516618,2.9060302618103813
6.800000000000003,13,0.02890952343582319,577.5318401889399,0.21230717692531653,1.4146485782516618,2.9060302618103813
6.900000000000004,13,0.02890952343582319,577.5318401889399,0.21230717692531653,1.4146485782516618,2.9060302618103813
7.0000000000000036,13,0.02890952343582319,577.5318401889399,0.21230717692531653,1.4146485782516618,2.9060302618103813
7.100000000000003,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.200000000000004,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.300000000000004,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.400000000000004,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.5000000000000036,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.600000000000004,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.700000000000005,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.800000000000004,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
7.900000000000004,12,0.023371499336895085,599.4727128474999,0.21637008340233116,1.3878062544778835,2.7301979280832747
8.000000000000004,11,0.00430865175668637,627.9161520075345,0.22453311721760144,1.3393301669848137,2.5348219909671825
8.100000000000005,11,0.00430865175668637,627.9161520075345,0.22453311721760144,1.3393301669848137,2.5348219909671825
8.200000000000005,11,0.00430865175668637,627.9161520075345,0.22453311721760144,1.3393301669848137,2.5348219909671825
8.300000000000004,11,0.00430865175668637,627.9161520075345,0.22453311721760144,1.3393301669848137,2.5348219909671825
8.400000000000006,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
8.500000000000005,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
8.600000000000005,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
8.700000000000005,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
8.800000000000004,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
8.900000000000006,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
9.000000000000005,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
9.100000000000005,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
9.200000000000006,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
9.300000000000006,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
9.400000000000006,10,0.007886929224841226,642.3911900451915,0.22065408767238004,1.4243803896605598,2.3544586192854218
9.500000000000005,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
9.600000000000005,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
9.700000000000006,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
9.800000000000006,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
9.900000000000006,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
10.000000000000007,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
10.100000000000007,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
10.200000000000006,9,0.02200892890627121,684.7847848019354,0.22268825104161744,1.4638400597181418,2.1899353819322234
10.300000000000006,8,0.020838888477981665,723.2422088405198,0.2188229204559057,1.4681796517230625,1.9787304443139524
10.400000000000006,8,0.020838888477981665,723.2422088405198,0.2188229204559057,1.4681796517230625,1.9787304443139524
