Molecule,Cluster,data,Cluster_center,Distance_to_center
2144,9,[-0.497526149681302  -0.1257704714982011  0.1174460024064516 -0.1871108224657088 -0.0996481011568662 -0.0494509655206092 -0.1823665582590044 -0.0171220501566297  0.0664406846192477],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.25233734675081787
2145,7,[ 0.3288963689789846  0.1075295288179051 -0.6563273854427857 -0.4132674404963695  0.0505661884761948 -0.0740830314473282  0.0864864659006491  0.2206978775521543 -0.0602392586206151],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.3350596876210878
2146,4,[-0.2647535833851207 -0.4709534492376422  0.2935281976412422  0.2172647257175795 -0.1659256546639148  0.0904727334832051 -0.1112772132067812  0.1582456034698299  0.0360983839654968],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.2884117170794817
2147,7,[ 0.2824593833375734  0.1008101083494267 -0.4299978003923919 -0.0058721583988492 -0.1641818284844077  0.1325476665504614 -0.1325143203905571 -0.1331938023024117 -0.0442966963258647],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.42180497080762464
2148,1,[ 0.2951780649830866  0.0380180983989957 -0.3770739860477315  0.0456901247255576 -0.1510783916052907  0.0327956820563553 -0.1399652026438045 -0.1382527879318687 -0.0239627605451714],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.39424680538118795
2149,7,[ 0.1868924827595473 -0.107747867172929  -0.6178061803346052 -0.0613141572728493 -0.1929924486448066 -0.0139341838524407 -0.1091800804860197 -0.101069762338939  -0.0265380423836782],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.4567129208293058
2150,7,[ 0.1836249838223875 -0.0911325399978482 -0.6130485712635594 -0.0645991439726426 -0.19136517777349   -0.0309058304091728 -0.1137552595480541 -0.1033407454279211 -0.0087988748578558],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.44751090227520823
2151,1,[ 0.3617482548667675 -0.1350356815799819 -0.2113552018499185  0.1964040858603495 -0.0841449620750643 -0.0261924041683287 -0.2150577211989544 -0.2146556058313262 -0.0854781339792035],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.30027813711166906
2152,1,[ 0.28051926481511   -0.5575457592267333 -0.5610656424224183  0.112739509746739  -0.2672372464150325 -0.0490506730682634  0.1858629883283914  0.2594963052820395  0.045073252724898 ],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.70670138762458
2153,1,[ 0.2851708151841277 -0.5787309368620608 -0.474693212704166   0.171677430073057  -0.2192971435556099 -0.4456124466903206  0.1205955878007933  0.2050747027004013  0.0135365981800211],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.7776342932536413
2154,1,[ 0.5446106487739597 -0.0393584986248471 -0.0563264467970024 -0.00599829428427    0.2416470283722526 -0.1844259842303596 -0.1510756598545411 -0.1033958029832842  0.0841375616411339],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.45988537318259565
2155,1,[ 0.5634976096166168 -0.1081573502790448 -0.0240855521957171  0.0378475476307941  0.2507625467659529 -0.2190788170317141 -0.151267369881718  -0.1071955312452704  0.0577656290546566],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.4648828186034231
2156,1,[ 0.4553100276128346 -0.0252984975416855 -0.1806948249487381  0.1912771753144745 -0.1697952837047417  0.0934231754113673  0.040876852659088   0.0684360237973319 -0.1419928006874195],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.3772894456251825
2157,1,[ 0.3464939071482034 -0.1170857836318817 -0.3804595118107282  0.090548835117267  -0.1777011424261771 -0.176344948845867   0.0210067636518625  0.0694406444476418 -0.1213471146461323],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.4034796579778518
2158,3,[-0.0742594562958756  0.7333210371868146  0.4913613080180561 -0.3454815197775016 -0.1499390275295419  0.2821804014143753  0.3345479420581204 -0.12934061157917   -0.0154840026198364],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.6097464508485627
2159,7,[ 0.1631276509092296  0.2972473141820754 -0.768730153402326  -0.2895966802002329 -0.2872104744533175 -0.1013028571304906  0.1052421116540746  0.2272040001519836 -0.0833874345176129],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.49704282638061276
2160,5,[ 0.5542656909083716  1.2150516610209257  0.5293454234266127 -0.1212435983527582  0.0476028622649262  0.4899542341844657  0.11650153138643    0.0251359026207611  0.1339318269514577],[ 0.4903211924899848  0.8511746111495823  0.3261687693446007  0.030265395551969  -0.0601681959668175  0.2968021285804197  0.0360204987909984 -0.0143019425272795  0.0589084952923344],0.5131418046909494
2161,1,[ 0.4372902296524534 -0.1010321798308152 -0.1218614128503049  0.2444112181829446 -0.2024716920786473  0.2851948413644337  0.0794369159444935  0.1038076664444722  0.1823181290669431],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.5111379742230963
2162,1,[ 0.4732586586319174 -0.304642568144972  -0.2372702141287476 -0.042346072325621   0.1916026773081341 -0.1760016081317473 -0.0716775505192649 -0.0314751732605935 -0.0291238554589305],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.322777718151817
2163,7,[ 0.2849872770526472  0.4326632465692572 -0.5068153258190369 -0.1658024403345724 -0.2568404953022505  0.100174048973436   0.089048809357708   0.1856820645230862 -0.0577688278622561],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.43159388238568
2164,7,[-0.0131954212720765  0.2398192051727745 -0.4180712093577237 -0.4169906444760835 -0.1774184083389696 -0.0434021139220934  0.2073219580480483  0.0724292025517919 -0.0978579337296453],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.40068451645213
2165,7,[ 0.0651531048217033  0.011952151113956  -0.2626575274145889 -0.2448114040919948 -0.1417842138319301 -0.1062606900739418  0.1991921647282578  0.0439140878764616 -0.1170718503054091],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.37321707139783405
2166,7,[ 0.2202390971054632  0.2022674951716206 -0.1403382292770854 -0.2432995142447825 -0.0599154388814498  0.1581310366796117  0.2036511183973323  0.0875624209427758  0.0277138800428151],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.3971577985050433
2167,7,[ 0.2776600544268066  0.1136171393950065 -0.0689815789238399 -0.1638628254819778 -0.0345435596507628  0.2010995968885452  0.1885778140704294  0.0511450879728088 -0.0558520397454615],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.4715155652243364
