NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
20.0,20.0,16.0,2.0,7.0,0.0,0.0,4.0,266.14,266.14,52.6,-5.1386,86.618,0.16816661,0.87434957,0.48529664,0.69902851,1110.69538076,1599.86217951,2288.69373105,3.06466077,0.27458636,0.5
15.0,15.0,9.0,4.0,1.0,1.0,1.0,3.0,272.767,270.751,27.69,0.3511,61.91,0.10115631,0.80484102,0.59349046,0.70088812,1349.95087392,1594.23712564,2274.59572583,3.09295597,0.33601342,1.0
5.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,79.827,77.811,26.3,-1.1604,20.779,0.52672124,0.98073306,0.19535268,0.82215959,45.51025044,191.53404442,232.96455649,1.71578599,0.24146853,1.0
8.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,129.863,124.823,18.46,-0.2099,34.246,0.21081762,0.88224705,0.47078672,0.60490605,357.17674419,458.93047275,758.68057924,2.46236997,0.19694218,0.66666667
16.0,16.0,10.0,6.0,1.0,1.0,1.0,5.0,256.873,252.841,40.16,-1.5814,61.665,0.29104956,0.93453355,0.35587504,0.9578361,915.37797572,2463.73576264,2572.18928564,3.40354742,0.2997768,1.0
17.0,17.0,8.0,5.0,1.0,1.0,1.0,4.0,257.925,251.877,44.76,-0.7781,66.388,0.32400636,0.94702403,0.32116271,0.85955291,922.94457222,2470.14880927,2873.76004745,3.48548366,0.15290259,1.0
34.0,34.0,15.0,10.0,3.0,3.0,3.0,6.0,641.835,632.763,55.38,2.1364,140.265,0.13065775,0.8330244,0.55323625,0.66892274,7699.0918267,9309.03863822,13916.46302796,4.9082345,0.29868633,0.94736842
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,263.929,255.865,46.15,-0.9385,64.994,0.30837855,0.94224791,0.33491623,0.89342904,820.12270087,2187.77523943,2448.739782,3.21517049,0.21174439,0.75
20.0,20.0,13.0,7.0,1.0,1.0,1.0,6.0,319.669,316.645,63.22,-3.2823,75.7435,0.20000341,0.87178001,0.48989756,0.59557974,2185.03113712,2656.39265185,4460.1797069,3.8142895,0.11835875,1.0
14.0,14.0,9.0,4.0,1.0,1.0,0.0,5.0,221.848,219.832,57.9,-1.5847,48.9435,0.43105238,0.96849466,0.24903431,0.88418348,563.33406756,2000.08854639,2262.07409345,3.29782993,0.2661982,1.0
16.0,16.0,11.0,6.0,0.0,0.0,0.0,6.0,263.861,258.821,71.06,-1.9214,56.108,0.08514102,0.79061641,0.61231177,0.73712671,1265.73001283,1523.73912376,2067.13325216,3.03363743,0.89784846,0.4
9.0,9.0,4.0,3.0,0.0,0.0,0.0,2.0,135.935,125.855,26.3,1.3228,38.951,0.31566543,0.94466228,0.32804446,0.79635295,259.48007292,629.90766778,790.99056426,2.48612459,0.25000917,0.2
16.0,16.0,7.0,5.0,1.0,1.0,1.0,3.0,245.958,235.878,27.69,0.1677,65.979,0.12139053,0.84703974,0.53152957,0.81329733,1140.41966145,1744.96457367,2145.54321769,3.19800069,0.37877809,0.66666667
15.0,15.0,7.0,4.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.33886,61.364,0.21945734,0.91154037,0.4112106,0.83919065,722.71623942,1474.90533201,1757.53309543,2.92003016,0.19663404,0.75
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,247.93,239.866,36.92,-0.63868,63.179,0.1147099,0.84070637,0.54149127,0.82553591,1071.58982931,1633.70295285,1978.96049272,3.07355258,0.24300735,0.75
15.0,15.0,7.0,4.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.33886,61.364,0.12287642,0.83852785,0.54485873,0.72222349,1012.32548373,1341.86202231,1857.95954659,3.01340403,0.21293308,0.75
16.0,16.0,7.0,6.0,1.0,1.0,1.0,3.0,243.942,235.878,27.69,-0.2272,65.791,0.17691248,0.88731759,0.46115886,0.90083545,927.62728046,1812.04268334,2011.51350685,3.1206324,0.33257514,0.88888889
16.0,16.0,8.0,6.0,1.0,1.0,1.0,4.0,247.93,239.866,36.92,-0.557,63.059,0.20098501,0.90178315,0.43218879,0.87952791,881.24450164,1793.38093621,2039.02674659,3.08318247,0.276482,0.75
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,249.971,243.923,27.69,-0.2338,63.671,0.36408864,0.95435153,0.29868572,0.73380957,856.75838803,2104.87971408,2868.42771103,3.41489156,0.0584303,0.85714286
15.0,15.0,11.0,5.0,0.0,0.0,0.0,6.0,249.834,246.81,71.06,-2.3115,51.491,0.05582226,0.75251965,0.65856979,0.85142631,1132.01269597,1463.51290666,1718.89556435,2.93846485,0.84343184,0.5
14.0,14.0,13.0,6.0,0.0,0.0,0.0,6.0,275.749,272.725,71.06,-0.109,54.187,0.20750478,0.90596251,0.42335793,0.82357969,911.69036251,1773.5575802,2153.47416898,2.96205671,0.60583399,0.0
6.0,6.0,4.0,1.0,0.0,0.0,0.0,2.0,91.838,89.822,26.3,-0.6573,25.11,0.68185444,0.99272602,0.12039539,0.89383678,57.09207095,423.86167354,474.20477921,2.28040257,0.11332535,1.0
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.28200271,0.92774618,0.37321178,0.67188756,859.39886108,1547.162861,2302.71098394,3.17280971,0.06738838,0.85714286
13.0,13.0,10.0,7.0,0.0,0.0,0.0,4.0,217.645,213.613,36.92,-1.5414,52.811,0.41355922,0.96578367,0.25934899,0.83952268,690.31650842,2234.58117874,2661.72818292,3.58249381,0.25366816,0.66666667
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,249.971,243.923,27.69,-0.2338,63.671,0.31719025,0.94405019,0.32980183,0.75724583,855.74467766,1964.84385537,2594.72389001,3.29118236,0.13234948,0.85714286
18.0,18.0,8.0,5.0,1.0,1.0,1.0,4.0,273.968,263.888,44.76,-0.63196,70.532,0.53214265,0.98131255,0.1924206,0.91597324,735.07469831,3499.15104598,3820.14549839,3.83398937,0.20671224,0.7
21.0,21.0,18.0,9.0,1.0,1.0,0.0,9.0,344.424,344.424,94.05,-6.4422,77.025,0.09877389,0.78364789,0.62120527,0.66437733,2735.48698373,2925.59579248,4403.51540987,3.82240341,0.33434569,1.0
18.0,18.0,9.0,7.0,1.0,1.0,1.0,5.0,277.956,267.876,46.15,-0.6643,68.649,0.14301612,0.86605008,0.49995726,0.84682537,1245.480909,2109.58999827,2491.17476026,3.24291456,0.55218614,0.66666667
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.15797672,0.86465989,0.50235771,0.68882904,1073.05756641,1471.36831338,2136.0427882,2.98917365,0.1494437,0.875
15.0,15.0,9.0,5.0,1.0,1.0,1.0,4.0,241.858,238.834,36.92,-1.4934,58.272,0.10402835,0.82537744,0.56458133,0.77421015,1267.02706447,1737.473704,2244.18873485,3.29405021,0.37534329,1.0
15.0,15.0,9.0,5.0,1.0,1.0,1.0,4.0,241.858,238.834,36.92,-1.4934,58.272,0.23197888,0.91416599,0.40534004,0.92666803,906.35166218,2072.05562624,2236.02796402,3.28328372,0.33272769,1.0
17.0,17.0,10.0,6.0,1.0,1.0,1.0,4.0,267.705,261.657,36.92,-2.21418,69.311,0.47418866,0.97467083,0.22364431,0.82425278,803.564035,2961.57715527,3593.04480867,3.70716692,0.09325958,0.85714286
7.0,7.0,6.0,3.0,0.0,0.0,0.0,3.0,117.808,116.8,35.53,-1.5533,26.1825,0.15292942,0.8684318,0.49580865,0.73789046,237.93151611,354.10313338,479.88577137,2.1329412,0.47817124,1.0
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.29593708,0.93816339,0.3461928,0.90920107,715.86641658,1880.06944519,2067.82581432,3.15744127,0.24189339,0.85714286
16.0,16.0,8.0,4.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.86928,61.4145,0.17869572,0.88643268,0.46285753,0.73824168,995.31055475,1587.48575205,2150.36049545,3.10219306,0.15520546,0.875
10.0,10.0,8.0,4.0,0.0,0.0,0.0,4.0,169.816,167.8,44.76,-1.6985,36.085,0.17946555,0.89086632,0.45426556,0.81682734,489.04495445,879.36513279,1076.56182239,2.68307391,0.6007441,0.5
9.0,9.0,8.0,3.0,0.0,0.0,0.0,4.0,155.789,155.789,44.76,-1.5234,31.667,0.2127838,0.90597769,0.42332543,0.74759086,383.41147683,677.1029991,905.71331544,2.51208033,0.28249483,1.0
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.43943331,0.96891846,0.2473803,0.94481445,756.10327118,2887.7695294,3056.44090331,3.57646552,0.18579285,0.875
17.0,17.0,8.0,4.0,1.0,1.0,1.0,4.0,259.941,251.877,44.76,-0.56086,66.1515,0.59454121,0.98688554,0.16142161,0.93860228,551.78108145,3208.38693274,3418.26032023,3.71588525,0.13155621,0.77777778
19.0,19.0,12.0,5.0,1.0,1.0,0.0,7.0,298.866,296.85,83.95,-2.5424,65.642,0.24262195,0.88048739,0.47406956,0.54035621,2135.67737894,2434.2978991,4504.98735723,3.89645055,0.02405548,1.0
15.0,15.0,9.0,4.0,1.0,1.0,1.0,3.0,272.767,270.751,27.69,0.3511,61.91,0.17154827,0.88375866,0.46794298,0.76080397,1136.08431209,1847.09995675,2427.82638177,3.14940333,0.268154,1.0
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.374576,0.95800727,0.28674392,0.90357958,833.17029339,2625.46337324,2905.62496486,3.48562278,0.18555258,0.875
16.0,16.0,9.0,4.0,1.0,1.0,1.0,4.0,266.332,263.308,44.76,-0.5243,61.6875,0.26262109,0.92651631,0.3762546,0.74259245,1175.79299546,2320.59621089,3124.99298475,3.52571867,0.13775469,1.0
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.11357078,0.83966235,0.54310877,0.84049067,989.23651289,1530.89788101,1821.43352394,3.0464244,0.30308579,0.85714286
14.0,14.0,9.0,4.0,1.0,1.0,0.0,5.0,237.916,235.9,44.76,-1.1162,54.5545,0.13164312,0.85490383,0.51878651,0.78170675,937.48350487,1412.5987511,1807.06992552,2.95577342,0.31385201,1.0
14.0,14.0,7.0,4.0,1.0,1.0,1.0,3.0,217.904,211.856,27.69,-0.64728,56.627,0.35740285,0.95441126,0.2984948,0.89913651,619.36492729,1865.67274534,2074.96049916,3.23470541,0.2655719,0.85714286
14.0,14.0,8.0,4.0,1.0,1.0,1.0,3.0,238.322,235.298,27.69,-0.3023,56.9,0.19281089,0.89325648,0.44954739,0.72177046,820.68830919,1317.6554669,1825.58795953,2.88380585,0.19039646,1.0
15.0,15.0,9.0,4.0,1.0,1.0,0.0,5.0,232.875,229.851,57.65,-1.7827,54.4725,0.06167651,0.76012782,0.64977357,0.80061784,1002.88465207,1235.70329297,1543.43711873,2.84961225,0.34017114,1.0
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.4125,62.849,0.78038983,0.99675335,0.08051553,0.99035575,374.66869321,4608.49374031,4653.3720316,4.28910733,0.11528501,0.875
14.0,14.0,8.0,4.0,1.0,1.0,1.0,3.0,238.322,235.298,27.69,-0.3023,56.9,0.24941805,0.92334856,0.3839628,0.87579309,819.05877113,1868.21745946,2133.17218482,3.18014304,0.28927277,1.0
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.30050052,0.93129731,0.36425997,0.64825096,1232.19302681,2192.85775161,3382.72968111,3.60503301,0.03123362,0.875
16.0,16.0,8.0,4.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.86928,61.4145,0.26466363,0.92920614,0.36956183,0.86202835,962.05499484,2244.05937373,2603.23150736,3.43682162,0.20869643,0.875
13.0,13.0,8.0,4.0,1.0,1.0,0.0,4.0,204.865,201.841,40.58,-1.5607,49.685,0.09031283,0.80824138,0.58885132,0.91675883,769.01680689,1197.25121083,1305.96092219,2.82600521,0.38687374,1.0
14.0,14.0,7.0,4.0,1.0,1.0,1.0,3.0,217.904,211.856,27.69,-0.64728,56.627,0.16118734,0.87640435,0.48157596,0.91188425,850.78143776,1610.9902735,1766.66092214,3.11488566,0.32191262,0.85714286
16.0,16.0,8.0,4.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.86928,61.4145,0.51332584,0.9794793,0.20154481,0.85594963,614.01094385,2607.67042568,3046.52322219,3.56997321,0.08635809,0.875
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.16115087,0.87776261,0.47909581,0.77557131,1112.70908663,1801.27903893,2322.51892686,3.1617485,0.1902388,0.875
15.0,15.0,9.0,4.0,1.0,1.0,1.0,3.0,272.767,270.751,27.69,0.3511,61.91,0.46869871,0.97405775,0.22629958,0.84506322,656.9929213,2453.38747508,2903.19990803,3.32013426,0.11626693,1.0
16.0,16.0,9.0,4.0,1.0,1.0,1.0,4.0,266.332,263.308,44.76,-0.5243,61.6875,0.29051365,0.93742141,0.34819692,0.79025176,846.8694907,1922.01615339,2432.15673979,3.12477336,0.17818783,1.0
15.0,15.0,7.0,4.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.33886,61.364,0.28147136,0.92948132,0.36886919,0.9879456,715.86305091,1917.30232553,1940.69625012,3.14012627,0.28905047,0.75
16.0,16.0,9.0,5.0,1.0,1.0,1.0,4.0,268.348,263.308,36.92,-0.2937,63.452,0.38493847,0.95864288,0.28461173,0.73452244,877.87507091,2265.60915016,3084.46553801,3.40649983,0.0465042,0.85714286
15.0,15.0,8.0,4.0,1.0,1.0,1.0,4.0,228.887,225.863,51.48,-1.08402,56.605,0.10497397,0.78722432,0.61666675,0.65102268,1171.39257109,1236.65356521,1899.55527748,3.06755384,0.24311221,0.85714286
13.0,13.0,8.0,4.0,1.0,1.0,0.0,4.0,204.865,201.841,40.58,-1.5607,49.685,0.07879514,0.79436967,0.60743463,0.88777026,779.94401734,1139.8940298,1283.99663345,2.79631548,0.36105202,1.0
16.0,16.0,8.0,4.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.86928,61.4145,0.32663325,0.94570478,0.32502689,0.94131613,764.39235062,2213.77025371,2351.78190761,3.29196128,0.27621179,0.875
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,249.971,243.923,27.69,-0.2338,63.671,0.37343487,0.9577497,0.28760304,0.78066543,674.82858798,1831.74474229,2346.3889411,3.11561399,0.08401443,0.85714286
19.0,19.0,9.0,5.0,1.0,1.0,1.0,4.0,297.966,286.878,36.92,-0.1959,76.972,0.14594604,0.85412032,0.52007545,0.68813633,1438.94535684,1903.93637279,2766.80114054,3.20192372,0.31072905,0.6
16.0,16.0,10.0,6.0,0.0,0.0,0.0,6.0,253.89,247.842,78.9,-1.6387,55.713,0.23738859,0.89965383,0.43660393,0.61264737,1419.52308777,1991.89019802,3251.2833638,3.62232343,0.17498419,0.5
14.0,14.0,10.0,8.0,0.0,0.0,0.0,4.0,233.688,225.624,36.92,-0.9273,57.522,0.07249444,0.78360829,0.62125522,0.89558843,1077.25723203,1552.95131917,1734.00110189,3.05576251,0.46868678,0.0
17.0,17.0,10.0,6.0,1.0,1.0,1.0,4.0,267.705,261.657,36.92,-2.21418,69.311,0.16110438,0.87212578,0.48928174,0.95832248,1251.20053362,2450.64038203,2557.2189236,3.41909614,0.35443831,0.85714286
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.303,60.7475,0.66519165,0.99181039,0.12771902,0.91293196,470.6214316,3363.98871528,3684.81864897,3.91008142,0.09853568,0.875
17.0,17.0,11.0,12.0,0.0,0.0,0.0,5.0,277.741,265.645,46.15,-0.84,68.531,0.56575494,0.98467412,0.17440434,0.87232946,892.7672915,4465.41199823,5118.95126251,4.34296353,0.19815213,0.0
17.0,17.0,10.0,12.0,0.0,0.0,0.0,4.0,275.769,261.657,36.92,0.3137,71.563,0.72311424,0.99466509,0.10315694,0.95140635,668.51206744,6165.62120003,6480.53403262,4.91334703,0.14730689,0.0
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.13941649,0.8525735,0.52260734,0.70933664,1239.88932318,1682.90580069,2372.50651551,3.17944873,0.18281746,0.875
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.20146642,0.87993586,0.4750925,0.61862157,1291.19939551,1681.28060399,2717.78527301,3.29589017,0.10091171,0.875
17.0,17.0,8.0,4.0,2.0,2.0,1.0,4.0,254.925,249.885,40.58,-0.4075,67.191,0.39043762,0.96167867,0.27417903,0.83930872,674.76581416,2065.57310693,2461.04092822,3.19402325,0.09459278,1.0
17.0,17.0,7.0,4.0,2.0,2.0,2.0,3.0,253.937,247.889,27.69,0.1975,69.396,0.38852527,0.96132051,0.27543218,0.83997693,678.6906442,2069.78168564,2464.093486,3.20367008,0.09115715,1.0
17.0,17.0,7.0,4.0,2.0,2.0,2.0,3.0,253.937,247.889,27.69,0.1975,69.396,0.13850892,0.84075307,0.54141876,0.66588577,1177.52898246,1448.23168179,2174.89506249,3.07448438,0.14229942,1.0
17.0,17.0,7.0,4.0,2.0,2.0,2.0,3.0,253.937,247.889,27.69,0.1975,69.396,0.26123886,0.92788063,0.37287737,0.86839811,911.03377835,2121.71634515,2443.25307039,3.28362729,0.1811021,1.0
13.0,13.0,8.0,4.0,1.0,1.0,0.0,4.0,204.865,201.841,40.58,-1.5607,49.685,0.20099783,0.90132236,0.43314894,0.89114339,682.07502922,1403.27400939,1574.68934914,2.98877993,0.34755713,1.0
13.0,13.0,10.0,3.0,0.0,0.0,0.0,6.0,211.809,211.809,78.9,-1.1134,42.459,0.16715348,0.84594374,0.53327216,0.60190516,1025.39779713,1157.36817586,1922.84142297,3.11316046,0.22975676,1.0
14.0,14.0,7.0,6.0,0.0,0.0,0.0,4.0,215.953,204.865,52.6,0.1446,54.158,0.27609148,0.93098023,0.3650696,0.73882564,800.04166442,1619.11943763,2191.47706822,3.2672766,0.39173178,0.28571429
17.0,17.0,7.0,5.0,1.0,1.0,1.0,4.0,249.97,240.898,52.6,-0.3582,65.136,0.35984134,0.95437033,0.29862564,0.75966301,867.29555453,2206.28191909,2904.29029573,3.45791417,0.13725697,0.8
19.0,19.0,10.0,6.0,0.0,0.0,0.0,6.0,295.971,283.875,78.9,-0.4684,69.564,0.05397867,0.74455778,0.66755802,0.92029778,1515.48252936,2089.24943694,2270.18848962,3.15036894,0.75129412,0.33333333
8.0,8.0,6.0,4.0,0.0,0.0,0.0,3.0,133.851,128.811,27.69,-1.1396,31.308,0.19212,0.84699828,0.53159563,0.55479234,393.61201681,410.78766714,740.435008,2.40223339,0.23334445,0.0
15.0,15.0,9.0,5.0,1.0,1.0,1.0,4.0,241.858,238.834,36.92,-1.4934,58.272,0.21471093,0.90890018,0.41701373,0.79118756,1001.46472365,1900.04877678,2401.5149676,3.31105773,0.23790367,1.0
16.0,16.0,11.0,6.0,1.0,1.0,0.0,5.0,254.666,251.642,49.81,-3.1276,62.369,0.27767173,0.93030919,0.36677625,0.95365766,946.38468927,2460.7018945,2580.27800451,3.42860434,0.31861781,1.0
16.0,16.0,11.0,6.0,1.0,1.0,0.0,5.0,254.666,251.642,49.81,-3.1276,62.369,0.46363496,0.97333362,0.22939414,0.87952203,686.31410332,2631.40273476,2991.85539215,3.51964999,0.27104415,1.0
18.0,18.0,9.0,6.0,1.0,1.0,1.0,5.0,275.94,267.876,53.99,-0.779,67.8465,0.25043758,0.92381122,0.38284832,0.78714568,1244.53824168,2558.80158999,3250.73448047,3.57517815,0.19376775,0.77777778
14.0,14.0,7.0,4.0,1.0,1.0,1.0,3.0,217.904,211.856,27.69,-0.64728,56.627,0.1890209,0.89574526,0.44456768,0.86944787,772.5420984,1510.87248318,1737.73786876,3.03757962,0.35113048,0.85714286
16.0,16.0,10.0,4.0,1.0,1.0,0.0,5.0,267.32,265.304,57.65,-1.1293,59.4825,0.39632746,0.96203451,0.27292782,0.77591877,871.70477365,2478.20864906,3193.90218418,3.49852356,0.06981702,1.0
15.0,15.0,9.0,4.0,1.0,1.0,1.0,3.0,272.767,270.751,27.69,0.3511,61.91,0.24045969,0.92019766,0.39145403,0.85988746,1005.90319605,2209.61716616,2569.65854513,3.25647303,0.31503455,1.0
17.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,263.929,255.865,46.15,-0.9385,64.994,0.22903718,0.91577333,0.40169541,0.83351679,1079.70225069,2240.37899183,2687.86304739,3.37368395,0.18526684,0.75
14.0,14.0,8.0,4.0,1.0,0.0,0.0,4.0,219.876,215.844,44.76,-0.9028,52.061,0.46825739,0.97377678,0.22750556,0.90468407,553.12880197,2199.53660782,2431.27593947,3.43341364,0.35164641,0.83333333
7.0,7.0,6.0,3.0,0.0,0.0,0.0,2.0,135.807,131.775,18.46,-0.9109,34.009,0.17693058,0.86840381,0.49585766,0.64119875,332.9711603,430.56850359,671.50553054,2.2985646,0.40928615,0.0
17.0,17.0,7.0,4.0,1.0,1.0,1.0,3.0,259.985,247.889,27.69,0.3418,70.59,0.19377639,0.89675664,0.44252403,0.90588623,1040.10882118,2129.19566965,2350.40074671,3.25813293,0.34826234,0.6
7.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,107.881,101.833,26.3,0.5426,29.717,0.46713203,0.97381846,0.22732709,0.83650543,115.62727086,425.47872915,508.63833746,2.20573986,0.19261133,0.33333333
14.0,14.0,10.0,6.0,1.0,0.0,0.0,4.0,231.672,225.624,36.92,-1.1026,55.598,0.31575556,0.94352399,0.33130421,0.75338355,711.90758234,1618.87304423,2148.80328607,3.10933178,0.26569079,0.0
9.0,9.0,6.0,3.0,0.0,0.0,0.0,4.0,134.863,131.839,55.73,-1.3089,31.6455,0.59088826,0.98669965,0.16255398,0.84778767,173.74683611,906.16313937,1068.85623188,2.82249497,0.0773882,0.66666667
14.0,14.0,9.0,6.0,0.0,0.0,0.0,6.0,216.897,210.849,72.91,-2.451,46.5725,0.24317559,0.91629347,0.40050752,0.70523048,877.60529783,1545.32432607,2191.23302671,3.2614046,0.26470778,0.4
8.0,8.0,7.0,4.0,0.0,0.0,0.0,3.0,131.644,127.612,27.69,-1.4123,33.53,0.19821668,0.86371723,0.50397673,0.57800436,378.59286522,434.20323724,751.21100741,2.43727104,0.19696598,0.0
6.0,6.0,5.0,1.0,0.0,0.0,0.0,3.0,93.81,93.81,43.37,-0.7438,18.6755,0.70745378,0.99399671,0.10941,0.89837264,52.44770608,430.65152122,479.36847223,2.26492339,0.01474734,1.0
7.0,7.0,4.0,1.0,1.0,1.0,0.0,2.0,103.849,101.833,22.37,0.08,26.437,0.65038853,0.99093797,0.13432032,0.88817476,65.06912884,430.26071265,484.43249163,2.17192194,0.07159975,1.0
7.0,7.0,4.0,1.0,1.0,1.0,0.0,2.0,103.849,101.833,22.37,0.08,26.437,0.47224463,0.97454081,0.22421019,0.86193546,91.59772924,352.1308803,408.5350895,2.02567999,0.13195628,1.0
17.0,17.0,9.0,3.0,1.0,1.0,1.0,6.0,253.914,248.874,71.06,-0.1448,58.47,0.1840608,0.88134773,0.47246818,0.67582171,1228.49717981,1757.25076152,2600.16914076,3.31656811,0.38404712,1.0
14.0,14.0,7.0,4.0,1.0,1.0,1.0,3.0,217.904,211.856,27.69,-0.64728,56.627,0.35411088,0.95286537,0.30339344,0.93112287,582.16759812,1786.6884676,1918.85359713,3.13664296,0.29617497,0.85714286
16.0,16.0,11.0,6.0,1.0,1.0,0.0,5.0,254.666,251.642,49.81,-3.1276,62.369,0.24954761,0.92197748,0.38724349,0.91538255,998.92871664,2361.3099897,2579.58816848,3.41496622,0.29336464,1.0
8.0,8.0,4.0,1.0,1.0,1.0,0.0,2.0,114.876,111.852,22.12,-0.118,31.966,0.51984309,0.97995557,0.19921616,0.81581714,113.08067303,463.08065162,567.62799915,2.23122501,0.02723959,1.0
16.0,16.0,8.0,4.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.86928,61.4145,0.11522282,0.7941537,0.60771696,0.63295553,1142.54870283,1189.99891399,1880.06716441,2.92663963,0.19345277,0.875
16.0,16.0,8.0,4.0,1.0,1.0,1.0,4.0,245.914,239.866,44.76,-0.86928,61.4145,0.09859428,0.80949153,0.58713155,0.72813012,1179.06594557,1462.21648301,2008.18018734,3.07464341,0.23588513,0.875
15.0,15.0,7.0,5.0,1.0,1.0,1.0,3.0,229.915,223.867,27.69,-0.3127,61.981,0.19017403,0.89655473,0.44293296,0.86346504,860.16937478,1676.83654388,1941.98545557,3.12098342,0.20297879,1.0
15.0,15.0,8.0,5.0,1.0,1.0,1.0,4.0,233.903,227.855,36.92,-0.9471,58.442,0.09244641,0.76754948,0.6409897,0.66013874,961.49145921,990.21521729,1500.01076936,2.71634373,0.21714508,0.85714286
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.38558438,0.95929254,0.28241428,0.74913576,907.35810497,2406.86981655,3212.8619922,3.52993146,0.0501609,0.875
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.19235161,0.89258798,0.45087327,0.71801966,1269.82493183,2022.20741183,2816.36774682,3.41483884,0.14011566,0.875
17.0,17.0,7.0,4.0,1.0,1.0,1.0,3.0,259.985,247.889,27.69,0.3418,70.59,0.28928884,0.9363876,0.3509676,0.76607781,945.53597459,2063.87748417,2694.0833505,3.31193235,0.27937662,0.6
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.26822817,0.93015173,0.36717537,0.87655932,1009.09450743,2409.01559992,2748.2630766,3.4310052,0.18507216,0.875
17.0,17.0,9.0,5.0,1.0,1.0,1.0,5.0,261.913,255.865,53.99,-1.1691,63.2295,0.15804254,0.86880676,0.4951513,0.71176833,1129.9768884,1624.31515162,2282.08404996,3.10074143,0.16555897,0.875
25.0,25.0,12.0,8.0,2.0,2.0,2.0,6.0,383.947,377.899,63.22,-0.8001,94.5285,0.36010781,0.95553678,0.29487195,0.85860864,1918.42757946,5586.08059784,6505.96831723,4.27145481,0.20668872,1.0
16.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,242.914,237.874,51.48,-0.88962,61.207,0.33678344,0.94931845,0.31431589,0.76670466,735.3424831,1793.70668999,2339.5014755,3.1656185,0.1544591,0.75
25.0,25.0,12.0,8.0,2.0,2.0,2.0,6.0,383.947,377.899,63.22,-0.8001,94.5285,0.44225903,0.97007925,0.24278847,0.90017505,1693.62393649,6279.36748911,6975.71822775,4.41215963,0.23137825,1.0
15.0,15.0,7.0,5.0,1.0,1.0,1.0,3.0,231.931,223.867,27.69,-0.3933,61.268,0.23029434,0.90986387,0.4149069,0.97694411,757.55043207,1783.73614073,1825.83233641,3.06833738,0.37637779,0.75
15.0,15.0,8.0,4.0,1.0,1.0,1.0,3.0,252.349,247.309,27.69,0.00612,61.637,0.31867726,0.94576056,0.32486452,0.82944073,709.30605298,1810.99290571,2183.39036195,3.05283634,0.19662381,0.85714286
