idx,canonicalsmiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
,,0.3846153846153847,0.5,0.09090909090909094,0.2,0.16666666666666666,0.5,0.0,0.25,0.5415241283936241,0.5158944210430618,0.25719602977667494,0.577497726386904,0.35921004510544924,0.706844973676565,0.9720615177871117,0.14055947693235896,0.8861040906756688,0.14810586713521787,0.24670279461862807,0.2343745395277428,0.3471098008692022,0.18665021501285153,1.0
,,0.3076923076923077,0.3999999999999999,0.2727272727272727,0.4,0.0,0.0,0.0,0.5,0.6034541919249685,0.5658757336080891,0.32630272952853595,0.4757178121345979,0.26810516477711416,0.3310639696489556,0.8337202271234616,0.411598678794617,0.3639091156514662,0.37536519549202035,0.15116096832733047,0.20905697151853192,0.27582190101613,0.18749928145266204,0.33333333
,,0.3846153846153847,0.5,0.09090909090909094,0.4,0.0,0.0,0.0,0.0,0.6873342830108244,0.6066345444811458,0.0,0.7210861374561518,0.4590596936080296,0.35591418154816956,0.8595279451004012,0.37469899416483676,0.6745784035719873,0.42721835204558456,0.24861140085729597,0.2742457482587979,0.3815926741931639,0.2659595328479295,0.66666667
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.5,1.0,0.0,0.7807804685306687,0.7279614533773748,0.0,0.5947758867091074,0.4909829737088058,0.21081574198415498,0.739704345066486,0.5244758345663454,0.7023779952747349,0.4715026806014043,0.19532105723156476,0.20620059484045183,0.27563949347712735,0.32559166825787555,0.85714286
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.8536907448036353,0.7682455023889612,0.11451612903225805,0.6188125243601403,0.4516315169247023,0.3269175698012143,0.8385293375778333,0.40496902685322056,0.7995486210650116,0.40038649910163143,0.23104997383128564,0.23130595009401322,0.2870557688727631,0.5631050462185718,0.33333333
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.5,0.853233235939401,0.8085295514005473,0.32630272952853595,0.5068338313628686,0.37921898492421474,0.2788784791974012,0.8064009309053175,0.4474209202735332,0.6748501983046353,0.47667865235483786,0.23226378235553533,0.25470686055245323,0.3169128608934386,0.5034360470122932,0.6
,,0.5384615384615384,0.7,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9678911960737424,0.9097346384233864,0.40769230769230774,0.4407587371703261,0.5055906375716201,0.36043144151046186,0.8621325875600918,0.37078036519814406,0.6113618456297676,0.4449301326439922,0.2518386410997508,0.291266658401638,0.3183081685811717,0.18114064744842326,0.83333333
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.7000000000000001,0.0,0.0,0.0,0.25,0.8853836315805892,0.7481236805155711,0.04019851116625306,0.6275691827984929,0.5244666585395588,0.6422226525540582,0.9608880758056315,0.17476200515413187,0.7465761313409323,0.3520189013219907,0.43414950753678094,0.4733538093083949,0.5430246223505177,0.29063618530963126,0.0
,,0.6923076923076924,0.6000000000000001,0.18181818181818177,0.4,0.16666666666666666,0.5,0.0,0.25,0.8432372928992546,0.7581477705385009,0.1599255583126551,0.532573730024685,0.4596610995977081,0.10277699307222107,0.5607077634005686,0.6860227832877135,0.6710212591499969,0.6005598274456019,0.18564735407338287,0.19975369840735557,0.27045514225814427,0.45694526161390686,0.83333333
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8331860293429552,0.7279614533773748,0.0,0.7501883850850981,0.5001340972814825,0.5052884714547781,0.9250883023124585,0.26056295613037295,0.7351874929244018,0.3410208180353377,0.2927286188922252,0.31348096100778,0.3790895313823168,0.47026304358430626,0.28571429
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8331860293429552,0.7279614533773748,0.0,0.7501883850850981,0.5001340972814825,0.4347656603872729,0.8988549471222707,0.31074593817075336,0.6455209665572104,0.3961366965204629,0.27226146483700886,0.3087677530053188,0.37155895658227656,0.4368202495824885,0.28571429
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.0,0.0,0.0,0.9790377756750859,0.849288362273604,0.0,0.8008704690139016,0.5751798122638059,0.4637947783259577,0.9104897485859269,0.28942222943574847,0.7022289789680558,0.4769163369109696,0.36854511484506686,0.40968939195967646,0.45997371258956377,0.41133684616549887,0.25
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.0,0.0,0.0,0.9790377756750859,0.849288362273604,0.0,0.8008704690139016,0.5751798122638059,0.46866782376107147,0.91238263015305,0.2858220265198361,0.6923285592624591,0.46482643800893253,0.360801433350152,0.40321514053158103,0.45031738367606655,0.38378762378762676,0.25
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.30000000000000004,0.3333333333333333,0.0,0.0,0.0,0.8122238050180406,0.7279614533773748,0.0,0.6995063011562948,0.46463488967450933,0.29671277337563684,0.8172643546243192,0.43352977317695285,0.48530818499099726,0.4576332690702971,0.19984326408566608,0.2514969647967091,0.30014342357053225,0.5462912486657889,0.28571429
,,0.5384615384615384,0.7,0.09090909090909094,0.8,0.0,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8607379498505912,0.6137673208988581,0.18559074577793983,0.70108179469317,0.5639743267068751,0.8238967189628483,0.7732096378763897,0.34188478810628514,0.34962301568178306,0.4466103580058558,0.4657686520610707,0.25
,,0.5384615384615384,0.7,0.09090909090909094,0.8,0.0,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8607379498505912,0.6137673208988581,0.16787738372557953,0.672904712176589,0.5909230437075683,0.43756505126523626,0.8872731973386093,0.29389641412116774,0.39026288663062225,0.45792194010433573,0.33346185389490485,0.25
,,0.3846153846153847,0.5,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.7288012227964191,0.646918593492732,0.11451612903225805,0.606625958165519,0.38155959201917994,0.29194478383657674,0.8069959299471419,0.4466713613729779,0.3869230140382056,0.423537409374519,0.16217206197832118,0.22012145590794424,0.2664488560156254,0.33450700804009037,0.0
,,0.3846153846153847,0.5,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.7288012227964191,0.646918593492732,0.11451612903225805,0.606625958165519,0.38155959201917994,0.25660886650227493,0.7698581926924037,0.49121561871112474,0.33320030880740337,0.4699873359253893,0.15662905145757153,0.22321958474032738,0.2732567332038385,0.3727931881440394,0.0
,,0.3846153846153847,0.5,0.09090909090909094,0.5,0.0,0.0,0.0,0.0,0.7082965073357388,0.6066345444811458,0.0,0.7314668052487983,0.4594497947905239,0.3066497977437712,0.8278204179877571,0.41959171723220756,0.6568678996329624,0.41940772724748676,0.21285006070257464,0.23476707365903338,0.32026796318195916,0.6053751618168605,0.33333333
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.6000000000000001,0.0,0.0,0.0,0.0,0.8541482536678695,0.7279614533773748,0.0,0.7821488891776017,0.5344955097728474,0.3501707909051959,0.8541360885550795,0.38269010820685245,0.5090482456732512,0.5074220184173581,0.26215424265367343,0.32817693866571584,0.38899140035713975,0.4490952014833932,0.28571429
,,0.23076923076923073,0.29999999999999993,0.2727272727272727,0.2,0.0,0.0,0.0,0.5,0.4366402212679237,0.44454882471185986,0.42357320099255585,0.4777055995842536,0.19275061969198265,0.688957284160203,0.9693046304193726,0.14951261133532595,0.8456793157719988,0.1392000966521039,0.21549526951872697,0.2068914874285538,0.3332839509318124,0.21227649963641812,1.0
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.7000000000000001,0.0,0.0,0.0,0.0,0.8541482536678695,0.7279614533773748,0.0,0.8100558659217878,0.5387216059165347,0.7331917266154862,0.9765961727735177,0.12490913201993745,0.7853265973855534,0.32086252007214827,0.5259317946349673,0.5653957942618142,0.6469681700262373,0.19873097061040634,0.28571429
,,0.07692307692307698,0.09999999999999998,0.09090909090909094,0.1,0.0,0.0,0.0,0.25,0.01052270387738763,0.03058678545814497,0.3924317617866005,0.5116123164869429,0.08511520175545534,0.8000711642729652,0.9848376244797479,0.09252395657531778,0.9296431338000399,0.018030952976667923,0.0846439606886607,0.05772666005685596,0.16173786918394129,0.22008774275805035,0.5
,,0.3846153846153847,0.5,0.09090909090909094,0.4,0.0,0.0,0.0,0.0,0.7082965073357388,0.6066345444811458,0.0,0.7314668052487983,0.4594497947905239,0.20295974797878966,0.7115567918957229,0.5535723817516582,0.9434838671114476,0.42216114864662146,0.18872357228169942,0.16509784666434457,0.2503097896851575,0.4698188237126036,0.33333333
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.5,0.16666666666666666,0.0,0.0,0.25,0.8746529691285498,0.7682455023889612,0.11451612903225805,0.6385864622580226,0.45546751188589535,0.2617284780416787,0.7855238163078002,0.4729551655820241,0.43974428093940965,0.5377787358891853,0.21106989945161478,0.2765714501228265,0.32153858471294217,0.4681048302526021,0.0
,,0.3846153846153847,0.5,0.09090909090909094,0.6000000000000001,0.0,0.0,0.0,0.0,0.7082965073357388,0.6066345444811458,0.0,0.7593737819929843,0.4636758909342111,0.7106502798451706,0.9728909442187732,0.13778770583918531,0.8565531586672588,0.22971267464245396,0.3705027452743973,0.37355874990210924,0.4886439139570171,0.29141365043879164,0.33333333
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.6000000000000001,0.0,0.0,0.0,0.25,0.8536907448036353,0.7682455023889612,0.21178660049627795,0.643523450695076,0.4669267341216629,0.6894139500925991,0.9696850832150783,0.14829966889887,0.7560283442516562,0.3139923980000542,0.4451784758910181,0.4831731234338078,0.5597219366874997,0.2329889341608394,0.5
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.6000000000000001,0.0,0.0,0.0,0.25,0.8536907448036353,0.7682455023889612,0.21178660049627795,0.643523450695076,0.4669267341216629,0.47926285624070314,0.9162325551602064,0.2783757893894533,0.6395420722997147,0.45348766825232745,0.34856681139114026,0.4028071346278208,0.47896430411155966,0.3331933366178621,0.5
,,0.3846153846153847,0.5,0.18181818181818177,0.5,0.0,0.0,0.0,0.25,0.6766452122737152,0.6267967716193419,0.2951612903225807,0.6350240353384435,0.3845503677516356,0.4862515438945572,0.9162900988449001,0.27826323272060993,0.8678472008943863,0.34525617394485814,0.30174449145007726,0.29673899600620096,0.42312230431238507,0.3217966875344764,0.4
,,0.3846153846153847,0.5,0.18181818181818177,0.5,0.0,0.0,0.0,0.25,0.6766452122737152,0.6267967716193419,0.2951612903225807,0.6350240353384435,0.3845503677516356,0.4265202261732247,0.893087315697412,0.3208494380335003,0.8204748711230692,0.340483675193347,0.2507151373514243,0.24962358002142832,0.3539257449482427,0.46579248619900804,0.4
,,0.3846153846153847,0.5,0.2727272727272727,0.5,0.0,0.0,0.0,0.5,0.7181121520593099,0.6670808206309282,0.2678660049627791,0.5477718591659088,0.39518062497460277,0.5018275131736816,0.9227481747488742,0.2653684994378104,0.5408096918230925,0.41100684932441256,0.3077474400280821,0.3789355082946178,0.4771819466187046,0.08420026095414136,0.75
,,0.5384615384615384,0.7,0.09090909090909094,0.8,0.0,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8607379498505912,0.6137673208988581,0.22223487880634107,0.7521854772497785,0.5109909123626296,0.7126319600457156,0.6742794744421192,0.3046430813496849,0.3322690348454322,0.40145250865014037,0.3180224133365155,0.25
,,0.3076923076923077,0.3999999999999999,0.18181818181818177,0.4,0.0,0.0,0.0,0.0,0.774749669865763,0.7221026899805045,0.0,0.7224243211640899,0.38845137957657766,0.24318031582953675,0.7736081538205155,0.48690981773257913,0.5427331185453668,0.46108458803839847,0.18449089517129647,0.22023885507741686,0.2776213695149443,0.3065047392477318,0.5
,,0.6923076923076924,0.7,0.18181818181818177,0.4,0.16666666666666666,0.5,1.0,0.25,0.9995030160232083,0.8895724112851906,0.20310173697270467,0.44526438872287905,0.5618611077248161,0.4659367652757207,0.9112216032547662,0.28803490400452936,0.6227518822347788,0.4701237607749442,0.3467145681105855,0.40517320488828434,0.4383539086569357,0.14517284410518103,0.85714286
,,0.5384615384615384,0.7,0.2727272727272727,0.5,0.16666666666666666,0.5,0.0,0.5,0.978621858525782,0.8896128165499964,0.22109181141439205,0.5800701572041055,0.5102279653785202,0.38307177075212273,0.8718083787325981,0.35586935668779807,0.8143170742801176,0.5392890269367326,0.36783703007564045,0.3805304781350558,0.4521080878141577,0.47573322548303504,0.5
,,0.5384615384615384,0.7,0.2727272727272727,0.5,0.16666666666666666,0.5,0.0,0.5,0.978621858525782,0.8896128165499964,0.22109181141439205,0.5800701572041055,0.5102279653785202,0.6438126803004918,0.960675974833874,0.17536345383639107,0.8490350336659755,0.355646546257535,0.4638523842725275,0.47701395559781534,0.5320944873044804,0.24156087939760548,0.5
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.6000000000000001,0.0,0.0,0.0,0.25,0.8956151934534642,0.7682455023889612,0.11451612903225805,0.6890606729894765,0.4906091267422488,0.398272190028158,0.8820140502275298,0.3394855577455905,0.6055863004094464,0.4843181790459459,0.30134802432136515,0.35381431600025337,0.41360693329837095,0.4697324867731042,0.0
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.4,0.0,0.0,0.0,0.0,0.5414825366786937,0.48530763558491663,0.0,0.6368715083798883,0.3664594254134666,0.4762552259356196,0.9137403155839194,0.2832153985930267,0.534152304758599,0.36390645940091143,0.2522915757767769,0.3092576609027429,0.44705592246943016,0.19724186855982245,0.0
,,0.46153846153846156,0.6000000000000001,0.36363636363636365,0.4,0.16666666666666666,0.5,0.0,0.75,0.8430432657814564,0.7884481347919632,0.3810173697270472,0.44160062361959207,0.3962534032264619,0.5656499929484176,0.9430825447545008,0.22078714630411164,0.6797090343555445,0.3229499643574431,0.3119501592741305,0.348522904142243,0.4077555019433696,0.2150304798818242,0.5
,,0.46153846153846156,0.6000000000000001,0.4545454545454546,0.4,0.16666666666666666,0.5,0.0,1.0,0.8533164193692617,0.8086103619301594,0.5409429280397022,0.36299857087176823,0.36041285708480636,0.3522180708200926,0.8523405926972945,0.38531615751595416,0.4396208252658951,0.4890285403899912,0.23695700794893274,0.3119322028612947,0.35971965803035677,0.23457442354207578,0.33333333
,,0.3846153846153847,0.5,0.2727272727272727,0.4,0.16666666666666666,0.5,0.0,0.5,0.8642238466097554,0.8293887693566471,0.1599255583126551,0.614135377419774,0.4143118371327564,0.3470451716185748,0.8488198760405374,0.39041641995847154,0.4326391458606391,0.45767604318038324,0.2154069320435125,0.28415443135575896,0.31905344199055863,0.22892715449295628,0.75
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.5,0.0,0.0,0.0,0.0,0.5624447610036083,0.48530763558491663,0.0,0.7086916980641809,0.3886301759518876,0.30949475352219,0.8156769994569897,0.43558732054789473,0.335617121289836,0.44967953784221537,0.17171323829177607,0.24471120531070706,0.34755513922989856,0.2524388640145485,0.4
,,0.5384615384615384,0.7,0.2727272727272727,0.5,0.16666666666666666,0.5,0.0,0.5,0.978621858525782,0.8896128165499964,0.22109181141439205,0.5800701572041055,0.5102279653785202,0.3823214603700351,0.8738318432664187,0.35267686631806716,0.7045965271532355,0.5589219448565621,0.3608296254408524,0.40000415095124936,0.4617185791593956,0.354948316883369,0.5
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.5519636488411508,0.48530763558491663,0.0,0.6725074704430298,0.34755577227843476,0.2285560948236121,0.7277513921451939,0.5370448809583227,0.2646189235110943,0.42416375383547433,0.11414941210389418,0.17333990010569167,0.2405281307965449,0.3469382787554239,0.0
,,0.3846153846153847,0.5,0.18181818181818177,0.6000000000000001,0.0,0.0,0.0,0.25,0.7497634471213335,0.646918593492732,0.11451612903225805,0.6385864622580226,0.41592100451054487,0.33833850122360626,0.849076204583348,0.39004723626837645,0.6346543986113893,0.40073619541025046,0.21564257035600928,0.2422089081362368,0.31229634597591027,0.40110024462874583,0.0
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.4,0.16666666666666666,0.5,0.0,0.5,0.832770112193651,0.7682859076537674,0.22109181141439205,0.4692997271664285,0.4422203258970296,0.5152120841773737,0.9282057347531161,0.2540428173102085,0.7504875199225474,0.33849149021910185,0.300453736777417,0.3190889862594028,0.38738472863297324,0.3550343694944594,0.6
,,0.5384615384615384,0.7,0.2727272727272727,0.6000000000000001,0.16666666666666666,0.5,0.0,0.5,0.978621858525782,0.8896128165499964,0.22109181141439205,0.6204235416395999,0.5091226786947864,0.4434134559314863,0.9023800493254364,0.3044243260033106,0.6999524659609921,0.49608287555746056,0.3655996370191341,0.40683682584534053,0.45950492467781157,0.4113247560270638,0.5
,,0.5384615384615384,0.7,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.9473864806130621,0.8694505894118003,0.2951612903225807,0.685706119267247,0.49914259010930967,0.4641035811653885,0.9078950998562336,0.2942948672725947,0.8639716627392864,0.4240738614146149,0.3533709882328295,0.3533261822468758,0.42077634132447583,0.5045339873447156,0.28571429
,,0.3846153846153847,0.5,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.8991816830087447,0.8837136478883199,0.1630272952853598,0.6031180979602443,0.3742289406314763,0.38909949785172004,0.8775554113788713,0.3467310299191785,0.679652538802243,0.4290629723816212,0.2716987067956411,0.3006844200422104,0.3527272195774189,0.6081115878735368,1.0
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.5,0.8118078878687367,0.7682859076537674,0.31985111662531024,0.4539716772768611,0.4238205534560527,0.3934615368602029,0.8797473340529172,0.34318660717854954,0.6811726099945048,0.37409726905281304,0.23659676733519433,0.25866504898245163,0.31657756948618565,0.2216599676009014,0.8
,,0.5384615384615384,0.7,0.18181818181818177,0.4,0.16666666666666666,0.5,0.0,0.25,0.9264242562881475,0.8694505894118003,0.1599255583126551,0.5760426140054566,0.5466861717257914,0.47487587228935807,0.9139529481370599,0.2828052703162296,0.5720383189282781,0.4544004205031672,0.3290789594618911,0.397401625343877,0.44250908556093904,0.06320049402926411,1.0
,,0.5384615384615384,0.7,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.5,0.0,0.25,0.9054620319632332,0.8694505894118003,0.1599255583126551,0.4900740548265558,0.5116420821650616,0.37783907547174417,0.8698564384738405,0.3589240002822993,0.785157263652513,0.4931107568458687,0.3258592076440271,0.34036214250583546,0.41887677056661077,0.25779514148020927,0.71428571
,,0.5384615384615384,0.7,0.2727272727272727,0.4,0.16666666666666666,0.5,0.0,0.25,0.9678911960737424,0.9097346384233864,0.40769230769230774,0.4995218916460959,0.49124629200698927,0.19335739262105384,0.7151188921631346,0.5499845713973209,0.773558110482844,0.6286425720261043,0.27039774308453757,0.2801813895918651,0.3516457043622394,0.4610616570605283,0.83333333
,,0.5384615384615384,0.7,0.2727272727272727,0.4,0.16666666666666666,0.5,0.0,0.5,0.9469289717488278,0.9097346384233864,0.371712158808933,0.46814343250617124,0.47023446706489497,0.3783467439419921,0.8682693490972022,0.3613899289610055,0.46332555984231405,0.5314165988822618,0.28313669399737157,0.3681805997731535,0.4035602320171163,0.10023185869164872,1.0
,,0.5384615384615384,0.7,0.36363636363636365,0.4,0.16666666666666666,0.5,0.0,0.75,0.9572021253366332,0.9298968655615827,0.5316377171215882,0.3895413797583474,0.43439392092323953,0.568258994691764,0.9436833646124676,0.21935898547175517,0.7501696723568132,0.35366403844442484,0.35972846443519,0.38705187355462906,0.43107816329749227,0.13761969700629628,1.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.2,0.16666666666666666,0.5,0.0,0.25,0.9578779907042518,0.9305534511146802,0.0,0.6679225672339872,0.501743264659271,0.5919316258278671,0.9492419782375896,0.20577676528184022,0.6112409241728742,0.46233160024303677,0.458105726817013,0.5458666543068088,0.5848070278231701,0.034488257199621807,0.66666667
,,0.5384615384615384,0.7,0.18181818181818177,0.1,0.16666666666666666,0.0,0.0,0.5,0.9373316835286412,0.8189541097204964,0.32630272952853595,0.7397947252176172,0.4641635174123288,0.4412198443158001,0.8951911819153884,0.31719730373345434,0.9479759189997954,0.3386101368972148,0.27216151573604597,0.25124164559218765,0.29650256173411416,0.6840853502457475,0.14285714
,,0.5384615384615384,0.7,0.09090909090909094,0.8,0.0,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.851552552942705,0.610679019870779,0.5277303896976739,0.932328228114329,0.24519982384546943,0.7111365974655126,0.5542290173753394,0.5033316308592657,0.5648835131733465,0.6147560479090077,0.28611882499579006,0.25
,,0.5384615384615384,0.7,0.4545454545454546,0.4,0.16666666666666666,0.5,0.0,1.0,0.9884375032493531,0.950059092699779,0.5942928039702233,0.33641678576068595,0.41748140924052174,0.07294812949777658,0.4766004254245806,0.7474317473870767,0.6742103523011145,0.7218259815581347,0.20982521640090848,0.22807383302468487,0.28964870901656337,0.4579377779171124,0.75
,,0.46153846153846156,0.6000000000000001,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.5,0.0,0.5,0.8118078878687367,0.7682859076537674,0.31985111662531024,0.4539716772768611,0.4238205534560527,0.3065051888591794,0.8137970087384006,0.43801159493372976,0.9640595214079477,0.3865997415712949,0.22568079259812776,0.20070999103373716,0.2703012390108157,0.32624368274814136,0.8
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.5,1.0,0.0,0.9371133270252567,0.849288362273604,0.0,0.7576328439651813,0.5612336949896379,0.3821935532313595,0.8737306035920549,0.35283723261598277,0.7074684499861645,0.458179502020189,0.2918493871989448,0.3184529292351748,0.37066898116303193,0.574977797041783,0.75
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.5,0.0,0.0,0.0,0.0,0.5414825366786937,0.48530763558491663,0.0,0.6368715083798883,0.3664594254134666,0.4126726602804104,0.8868977415499157,0.3313835384663951,0.5058624950664701,0.3323899558734121,0.18944569439173223,0.23363566695592092,0.3370967965813183,0.31828343917808616,0.0
,,0.5384615384615384,0.7,0.09090909090909094,0.8,0.0,0.0,0.0,0.0,1.0,0.849288362273604,0.0,0.8607379498505912,0.6137673208988581,0.40399290888853046,0.8792406838369222,0.34400887001689195,0.9052705457570944,0.5318680963431721,0.39455352999557025,0.38810819875502095,0.46409760681906653,0.4378146943740333,0.25
,,0.3076923076923077,0.3999999999999999,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.5307934659415845,0.5054698627231129,0.15334987593052107,0.5698583863843056,0.3391198342069975,0.18535481567087014,0.6897079996884934,0.575027399776216,0.3701276463065519,0.42706567437652193,0.11691194227635512,0.15899719142958757,0.23749811845998858,0.46175101746921166,0.75
,,0.3076923076923077,0.3999999999999999,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.5,0.5410666195293898,0.5256320898613087,0.3066997518610422,0.5012732233337664,0.32858710227965376,0.15737619687271534,0.6274180108809395,0.6316110033881781,0.3009170543471933,0.4556259184359359,0.10445982151998881,0.15229413191734864,0.2237548037376813,0.4874983765465951,0.66666667
,,0.3846153846153847,0.5,0.18181818181818177,0.30000000000000004,0.16666666666666666,0.0,0.0,0.25,0.6766452122737152,0.6267967716193419,0.15334987593052107,0.5753800181889048,0.41822910317363565,0.10551221503004951,0.5636459997570673,0.6837419923818775,0.5607228013999537,0.5129011208754678,0.14042235693750021,0.16101201034485235,0.23503504951013043,0.6587610594788577,0.6
,,0.3076923076923077,0.3999999999999999,0.2727272727272727,0.30000000000000004,0.16666666666666666,0.0,0.0,0.5,0.5410666195293898,0.5256320898613087,0.3066997518610422,0.568728075873717,0.2840830590434394,0.22590714527968225,0.7490017300316103,0.5144670668290311,0.4320518193119278,0.39213372261163926,0.12846138803829438,0.16506695305049118,0.2422742696740986,0.7955571930674206,0.66666667
,,0.5384615384615384,0.7,0.09090909090909094,0.4,0.16666666666666666,0.5,1.0,0.0,0.9371133270252567,0.849288362273604,0.0,0.7576328439651813,0.5612336949896379,0.4349980012939307,0.89884194995746,0.3107690309176532,0.699811926171978,0.4193951364415251,0.2999059421150081,0.32961293120541196,0.3765682926767018,0.5204694820799795,0.75
,,0.3846153846153847,0.5,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.6873342830108244,0.6066345444811458,0.0,0.7274132779004807,0.42931447844284615,0.2532629181663742,0.7761279824705725,0.4839938807496281,0.4209096990019163,0.45819567364705094,0.16702484816769492,0.22012747522656506,0.28837895740682407,0.4212112503954946,0.33333333
,,0.3846153846153847,0.5,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.6873342830108244,0.6066345444811458,0.0,0.7274132779004807,0.42931447844284615,0.23063897960659396,0.7573270918591237,0.505322762150753,0.47217515351781847,0.433305081604879,0.15453534211094339,0.19363117226864207,0.25352656299918663,0.6003660122522798,0.33333333
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.5,0.0,0.0,0.0,0.0,0.5834069853285226,0.48530763558491663,0.0,0.7190723658568273,0.38902027713438175,0.2132655148332321,0.7375467093916341,0.5267690180337566,0.4663321457032992,0.42695522315569506,0.14330643376191127,0.1795789724815332,0.26181706574092933,0.5975375997742383,0.0
,,0.3076923076923077,0.3999999999999999,0.09090909090909094,0.5,0.0,0.0,0.0,0.0,0.5834069853285226,0.48530763558491663,0.0,0.7190723658568273,0.38902027713438175,0.2445903092833137,0.7740379107894808,0.4864138150092727,0.5182310669877783,0.42850965526640633,0.16586921036751742,0.2005500811465431,0.2976062388636187,0.5840673188797747,0.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.5,0.16666666666666666,0.0,0.0,0.25,0.8746529691285498,0.7682455023889612,0.11451612903225805,0.6385864622580226,0.45546751188589535,0.5216199554565872,0.9303055875316522,0.24957104062536908,0.7409001633564773,0.3681996726380044,0.3313502703014298,0.3567170130930179,0.42236632742267455,0.4061824789565454,0.0
,,0.46153846153846156,0.6000000000000001,0.18181818181818177,0.5,0.16666666666666666,0.0,0.0,0.25,0.8746529691285498,0.7682455023889612,0.11451612903225805,0.6385864622580226,0.45546751188589535,0.39839969039078693,0.8819738095168483,0.339551587715745,0.5955045749819428,0.4598781508393468,0.28287291996801284,0.3333598196368396,0.39201446098825143,0.43535011100057464,0.0
,,0.3846153846153847,0.5,0.09090909090909094,0.6000000000000001,0.0,0.0,0.0,0.0,0.7292587316606534,0.6066345444811458,0.0,0.7884760296219306,0.4652037872323134,0.3473989112471615,0.8482050224340629,0.3913005910119072,0.880566739971067,0.422559117902012,0.2673707314010173,0.25743682470342444,0.3693243703393154,0.36446899184835396,0.0
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8331860293429552,0.7279614533773748,0.0,0.7501883850850981,0.5001340972814825,0.3179004335706242,0.8225053749522575,0.4266661365707508,0.3417647375729118,0.5273196458035238,0.21360850243914656,0.30419321269139815,0.3511782270807311,0.24494564839943997,0.28571429
,,0.46153846153846156,0.6000000000000001,0.09090909090909094,0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.8331860293429552,0.7279614533773748,0.0,0.7501883850850981,0.5001340972814825,0.304667601996342,0.8143518733858197,0.43729750769345366,0.35890001803226235,0.5196437474084339,0.2072563302194563,0.2906224756261719,0.3366742179662865,0.2879575397305066,0.28571429
