cluster,idx,canonicalsmiles,battery_elemetal_friendness,capacity(mAh/g),scscore,sascore,spacial_score
14.0,42.0,C/C=C\B(O[Na])O[Na],0.08325697080769734,206.41410991241196,1.6383249634201067,6.646158879765468,85.0
14.0,86.0,C=CCB(O[Na])O[Na],0.08325697080769734,206.41410991241196,1.518407891406358,6.40114789075448,72.0
14.0,89.0,C=C=CB(O[Na])O[Na],0.08456983738374776,209.6690227815714,1.8260275732585445,7.010220418227007,64.0
14.0,94.0,O=CCB(O[Na])O[Na],0.08201160541586072,203.32654875833848,1.7258730112148701,6.573565473172063,72.0
14.0,201.0,FC=CB(O[Na])O[Na],0.08079147549803477,200.3015524304362,2.381822360845619,6.911128110534699,69.0
14.0,227.0,CC=CB(O[Na])O[Na],0.08325697080769734,206.41410991241196,1.7677034870495314,6.646158879765468,69.0
14.0,256.0,O=CB(O[Na])O[Na],0.09177644981665083,227.53595303846564,1.3468125631701455,6.994415894216385,60.0
14.0,260.0,O=C(O[Na])B(O[Na])O[Na],0.06940156236961531,344.12642170571166,1.7926556840022925,7.056065465419537,82.0
14.0,449.0,CC(=O)B(O[Na])O[Na],0.08201160541586072,203.32654875833848,1.8642490874159359,6.306280638007227,73.0
14.0,455.0,[Na]OB(O[Na])C1=CC1,0.08456983738374778,209.66902278157144,1.6490977858381934,6.4575808577874465,126.0
14.0,480.0,Cc1bc(O[Na])c(O[Na])cc1,0.06517336162415005,323.16096295939076,2.4452577085902885,5.683277259374152,101.0
14.0,491.0,[Na]Oc1cbcc(O[Na])c1,0.07119293601722537,353.00891631018254,1.6179164645823947,5.939287498543645,88.0
14.0,531.0,Cc1bcccc1O[Na],0.08452487980299421,209.5575620963575,2.317408521593089,4.920530776456326,79.0
14.0,675.0,CCOB(O[Na])O[Na],0.08077638568258734,200.26414113869563,1.9477805505400512,6.093090747897337,77.0
14.0,718.0,[Na]OB(O[Na])c1ccccc1B(O[Na])O[Na],0.0852419208603032,317.0029197118657,1.7746445851482733,5.802558964858822,168.0
14.0,755.0,[Na]OB(O[Na])OCC(COB(O[Na])O[Na])OB(O[Na])O[Na],0.0912559081701553,377.07567459424314,2.253897125948912,6.949557501350211,237.0
